ptg000026l	1825957	2675	ptg000026l	MH917293.1	90.809	2002	180	4	9554	11553	2516	4515	0.0
ptg000026l	160068	2652	ptg000026l	EU123945.1	95.006	1702	64	12	113279	114979	5568	3887	0.0
ptg000026l	160068	2615	ptg000026l	EU123944.1	95.432	1642	74	1	76411	78051	10691	12332	0.0
ptg000026l	2608996	1969	ptg000026l	MN642622.1	84.195	2031	317	4	119031	121059	52582	50554	0.0
ptg000026l	160068	1471	ptg000026l	EU123948.1	92.788	1040	38	22	32267	33303	5485	6490	0.0
ptg000026l	160068	1428	ptg000026l	EU123946.1	97.488	836	21	0	108128	108963	9250	8415	0.0
ptg000026l	160068	1317	ptg000026l	EU123949.1	95.515	825	36	1	133293	134117	7170	6347	0.0
ptg000026l	285713	893	ptg000026l	JN847694.1	87.565	772	94	2	23821	24591	462	1232	0.0
ptg000026l	53267	887	ptg000026l	AY500832.1	95.170	559	27	0	106159	106717	1	559	0.0
ptg000027l	160068	3216	ptg000027l	EU123947.1	94.339	2102	111	8	52220	54318	3020	5116	0.0
ptg000027l	1825957	2675	ptg000027l	MH917293.1	90.809	2002	180	4	52263	54262	2516	4515	0.0
ptg000027l	160068	2652	ptg000027l	EU123945.1	95.006	1702	64	12	46497	48197	5568	3887	0.0
ptg000027l	160068	2615	ptg000027l	EU123944.1	95.432	1642	74	1	9636	11276	10691	12332	0.0
ptg000027l	2608996	1969	ptg000027l	MN642622.1	84.195	2031	317	4	52249	54277	52582	50554	0.0
ptg000027l	160068	1471	ptg000027l	EU123948.1	92.788	1040	38	22	74977	76013	5485	6490	0.0
ptg000027l	160068	1428	ptg000027l	EU123946.1	97.488	836	21	0	41349	42184	9250	8415	0.0
ptg000027l	160068	1317	ptg000027l	EU123949.1	95.515	825	36	1	66510	67334	7170	6347	0.0
ptg000027l	285713	893	ptg000027l	JN847694.1	87.565	772	94	2	66530	67300	462	1232	0.0
ptg000027l	53267	887	ptg000027l	AY500832.1	95.170	559	27	0	39380	39938	1	559	0.0
ptg000028l	160068	3216	ptg000028l	EU123947.1	94.339	2102	111	8	138422	140520	5116	3020	0.0
ptg000028l	1825957	2675	ptg000028l	MH917293.1	90.809	2002	180	4	138478	140477	4515	2516	0.0
ptg000028l	160068	2652	ptg000028l	EU123945.1	95.006	1702	64	12	144541	146241	3887	5568	0.0
ptg000028l	160068	2615	ptg000028l	EU123944.1	95.432	1642	74	1	71973	73613	12332	10691	0.0
ptg000028l	2608996	1969	ptg000028l	MN642622.1	84.195	2031	317	4	28974	31002	50554	52582	0.0
ptg000028l	160068	1471	ptg000028l	EU123948.1	92.788	1040	38	22	116724	117760	6490	5485	0.0
ptg000028l	160068	1428	ptg000028l	EU123946.1	97.488	836	21	0	41067	41902	8415	9250	0.0
ptg000028l	160068	1317	ptg000028l	EU123949.1	95.515	825	36	1	15915	16739	6347	7170	0.0
ptg000028l	285713	893	ptg000028l	JN847694.1	87.565	772	94	2	125437	126207	1232	462	0.0
ptg000028l	53267	887	ptg000028l	AY500832.1	95.170	559	27	0	152802	153360	559	1	0.0
ptg000029l	160068	3216	ptg000029l	EU123947.1	94.339	2102	111	8	34119	36217	3020	5116	0.0
ptg000029l	1825957	2675	ptg000029l	MH917293.1	90.809	2002	180	4	34162	36161	2516	4515	0.0
ptg000029l	160068	2652	ptg000029l	EU123945.1	95.006	1702	64	12	28396	30096	5568	3887	0.0
ptg000029l	2608996	1969	ptg000029l	MN642622.1	84.195	2031	317	4	34148	36176	52582	50554	0.0
ptg000029l	160068	1471	ptg000029l	EU123948.1	92.788	1040	38	22	56880	57916	5485	6490	0.0
ptg000029l	160068	1317	ptg000029l	EU123949.1	95.515	825	36	1	48412	49236	7170	6347	0.0
ptg000029l	3144	896	ptg000029l	EF463011.1	79.409	1287	251	13	28615	29894	53805	55084	0.0
ptg000029l	285713	893	ptg000029l	JN847694.1	87.565	772	94	2	48432	49202	462	1232	0.0
ptg000029l	126839	756	ptg000029l	MN649871.1	74.642	1814	410	39	34340	36128	10053	11841	0.0
ptg000029l	3144	752	ptg000029l	DQ646120.1	79.387	1077	214	8	28657	29729	1	1073	0.0
ptg000030l	160068	3216	ptg000030l	EU123947.1	94.339	2102	111	8	36904	39002	5116	3020	0.0
ptg000030l	1825957	2675	ptg000030l	MH917293.1	90.809	2002	180	4	36960	38959	4515	2516	0.0
ptg000030l	160068	2652	ptg000030l	EU123945.1	95.006	1702	64	12	43025	44725	3887	5568	0.0
ptg000030l	160068	2603	ptg000030l	EU123944.1	95.311	1642	74	2	79950	81588	12332	10691	0.0
ptg000030l	2608996	1969	ptg000030l	MN642622.1	84.195	2031	317	4	36945	38973	50554	52582	0.0
ptg000030l	160068	1471	ptg000030l	EU123948.1	92.788	1040	38	22	15209	16245	6490	5485	0.0
ptg000030l	160068	1428	ptg000030l	EU123946.1	97.488	836	21	0	49040	49875	8415	9250	0.0
ptg000030l	160068	1317	ptg000030l	EU123949.1	95.515	825	36	1	23888	24712	6347	7170	0.0
ptg000030l	285713	893	ptg000030l	JN847694.1	87.565	772	94	2	23922	24692	1232	462	0.0
ptg000030l	53267	887	ptg000030l	AY500832.1	95.170	559	27	0	51286	51844	559	1	0.0
ptg000031l	160068	2615	ptg000031l	EU123944.1	95.432	1642	74	1	32529	34169	12332	10691	0.0
ptg000031l	160068	2084	ptg000031l	EU123945.1	96.800	1250	37	3	43536	44783	11915	10667	0.0
ptg000031l	1825957	2063	ptg000031l	MH917293.1	90.208	1583	153	2	32557	34138	54749	53168	0.0
ptg000031l	2608996	1766	ptg000031l	MN642622.1	86.899	1580	201	5	32557	34133	65498	67074	0.0
ptg000031l	160068	1428	ptg000031l	EU123946.1	97.488	836	21	0	1620	2455	8415	9250	0.0
ptg000031l	160068	1269	ptg000031l	EU123948.1	95.369	799	36	1	13026	13823	32937	33735	0.0
ptg000031l	160068	1033	ptg000031l	EU123949.1	95.122	656	30	2	11349	12002	2133	2788	0.0
ptg000031l	53267	887	ptg000031l	AY500832.1	95.170	559	27	0	3866	4424	559	1	0.0
ptg000031l	2025116	819	ptg000031l	KY629618.1	79.012	1215	242	13	43558	44766	56061	57268	0.0
ptg000031l	554065	819	ptg000031l	KP271968.1	79.012	1215	242	13	43558	44766	58467	57260	0.0
ptg000032l	160068	3216	ptg000032l	EU123947.1	94.339	2102	111	8	45634	47732	3020	5116	0.0
ptg000032l	1825957	2675	ptg000032l	MH917293.1	90.809	2002	180	4	45677	47676	2516	4515	0.0
ptg000032l	160068	2652	ptg000032l	EU123945.1	95.006	1702	64	12	39911	41611	5568	3887	0.0
ptg000032l	160068	2603	ptg000032l	EU123944.1	95.311	1642	73	2	3050	4687	10691	12332	0.0
ptg000032l	2608996	1969	ptg000032l	MN642622.1	84.195	2031	317	4	45663	47691	52582	50554	0.0
ptg000032l	160068	1471	ptg000032l	EU123948.1	92.788	1040	38	22	68390	69426	5485	6490	0.0
ptg000032l	160068	1428	ptg000032l	EU123946.1	97.488	836	21	0	34762	35597	9250	8415	0.0
ptg000032l	160068	1317	ptg000032l	EU123949.1	95.515	825	36	1	59926	60750	7170	6347	0.0
ptg000032l	285713	893	ptg000032l	JN847694.1	87.565	772	94	2	59946	60716	462	1232	0.0
ptg000032l	53267	887	ptg000032l	AY500832.1	95.170	559	27	0	32793	33351	1	559	0.0
ptg000033l	160068	3216	ptg000033l	EU123947.1	94.339	2102	111	8	44430	46528	3020	5116	0.0
ptg000033l	1825957	2675	ptg000033l	MH917293.1	90.809	2002	180	4	44473	46472	2516	4515	0.0
ptg000033l	160068	2652	ptg000033l	EU123945.1	95.006	1702	64	12	38708	40408	5568	3887	0.0
ptg000033l	160068	2615	ptg000033l	EU123944.1	95.432	1642	74	1	1841	3481	10691	12332	0.0
ptg000033l	2608996	1969	ptg000033l	MN642622.1	84.195	2031	317	4	44459	46487	52582	50554	0.0
ptg000033l	160068	1471	ptg000033l	EU123948.1	92.788	1040	38	22	67190	68226	5485	6490	0.0
ptg000033l	160068	1428	ptg000033l	EU123946.1	97.488	836	21	0	33558	34393	9250	8415	0.0
ptg000033l	160068	1317	ptg000033l	EU123949.1	95.515	825	36	1	58723	59547	7170	6347	0.0
ptg000033l	285713	893	ptg000033l	JN847694.1	87.565	772	94	2	58743	59513	462	1232	0.0
ptg000033l	53267	887	ptg000033l	AY500832.1	95.170	559	27	0	31589	32147	1	559	0.0
ptg000034l	1825957	8370	ptg000034l	KU716051.1	94.522	5458	242	39	77156	82600	5537	124	0.0
ptg000034l	33092	4239	ptg000034l	HE610126.1	89.889	3333	284	45	22393	25693	6151	2840	0.0
ptg000034l	1521750	4159	ptg000034l	KM020032.1	96.914	2495	54	14	79356	81845	2477	1	0.0
ptg000034l	1108794	3858	ptg000034l	HE610122.1	88.956	3169	291	44	95965	99116	6368	3242	0.0
ptg000034l	3072	3834	ptg000034l	KY364701.1	91.738	2796	178	28	95802	98558	5785	3004	0.0
ptg000034l	138176	3829	ptg000034l	HE610118.1	88.770	3170	299	48	95968	99117	3835	703	0.0
ptg000034l	3077	3694	ptg000034l	AB237642.1	93.009	2546	154	23	96016	98550	3097	565	0.0
ptg000034l	327073	3640	ptg000034l	DQ015734.1	88.037	3118	316	47	95965	99056	3087	1	0.0
ptg000034l	1108793	3546	ptg000034l	HE610120.1	92.062	2532	183	16	95961	98486	5455	2936	0.0
ptg000034l	225041	3544	ptg000034l	DQ015713.1	91.836	2560	182	25	95965	98514	3048	506	0.0
ptg000035l	160068	3206	ptg000035l	EU123947.1	94.249	2104	111	9	20971	23071	5116	3020	0.0
ptg000035l	1825957	2671	ptg000035l	MH917293.1	90.768	2004	179	6	21027	23028	4515	2516	0.0
ptg000035l	160068	2652	ptg000035l	EU123945.1	95.006	1702	64	12	27092	28792	3887	5568	0.0
ptg000035l	160068	2615	ptg000035l	EU123944.1	95.432	1642	74	1	64016	65656	12332	10691	0.0
ptg000035l	2608996	1965	ptg000035l	MN642622.1	84.161	2033	316	6	21012	23042	50554	52582	0.0
ptg000035l	160068	1428	ptg000035l	EU123946.1	97.488	836	21	0	33107	33942	8415	9250	0.0
ptg000035l	160068	1317	ptg000035l	EU123949.1	95.515	825	36	1	7954	8778	6347	7170	0.0
ptg000035l	160068	1269	ptg000035l	EU123948.1	95.369	799	36	1	44515	45312	32937	33735	0.0
ptg000035l	285713	893	ptg000035l	JN847694.1	87.565	772	94	2	7988	8758	1232	462	0.0
ptg000035l	53267	887	ptg000035l	AY500832.1	95.170	559	27	0	35353	35911	559	1	0.0
ptg000036l	160068	3216	ptg000036l	EU123947.1	94.339	2102	111	8	56986	59084	3020	5116	0.0
ptg000036l	1825957	2675	ptg000036l	MH917293.1	90.809	2002	180	4	57029	59028	2516	4515	0.0
ptg000036l	160068	2652	ptg000036l	EU123945.1	95.006	1702	64	12	51263	52963	5568	3887	0.0
ptg000036l	160068	2615	ptg000036l	EU123944.1	95.432	1642	74	1	14394	16034	10691	12332	0.0
ptg000036l	2608996	1969	ptg000036l	MN642622.1	84.195	2031	317	4	57015	59043	52582	50554	0.0
ptg000036l	160068	1471	ptg000036l	EU123948.1	92.788	1040	38	22	79748	80784	5485	6490	0.0
ptg000036l	160068	1415	ptg000036l	EU123946.1	97.249	836	21	1	46113	46946	9250	8415	0.0
ptg000036l	160068	1317	ptg000036l	EU123949.1	95.515	825	36	1	71282	72106	7170	6347	0.0
ptg000036l	285713	893	ptg000036l	JN847694.1	87.565	772	94	2	71302	72072	462	1232	0.0
ptg000036l	53267	887	ptg000036l	AY500832.1	95.170	559	27	0	44144	44702	1	559	0.0
ptg000037l	1825957	8370	ptg000037l	KU716051.1	94.522	5458	242	39	12380	17824	124	5537	0.0
ptg000037l	33092	4239	ptg000037l	HE610126.1	89.889	3333	284	45	113995	117295	2840	6151	0.0
ptg000037l	1521750	4159	ptg000037l	KM020032.1	96.914	2495	54	14	13135	15624	1	2477	0.0
ptg000037l	1108794	3864	ptg000037l	HE610122.1	88.987	3169	290	44	113996	117147	3242	6368	0.0
ptg000037l	3072	3834	ptg000037l	KY364701.1	91.738	2796	178	28	5089	7845	3004	5785	0.0
ptg000037l	138176	3834	ptg000037l	HE610118.1	88.801	3170	298	48	113995	117144	703	3835	0.0
ptg000037l	3077	3699	ptg000037l	AB237642.1	93.048	2546	153	23	114562	117096	565	3097	0.0
ptg000037l	327073	3642	ptg000037l	DQ015734.1	88.045	3120	314	49	27538	30631	1	3087	0.0
ptg000037l	1108793	3552	ptg000037l	HE610120.1	92.101	2532	182	16	114626	117151	2936	5455	0.0
ptg000037l	225041	3546	ptg000037l	DQ015713.1	91.842	2562	180	27	28080	30631	506	3048	0.0
ptg000038l	160068	3216	ptg000038l	EU123947.1	94.339	2102	111	8	58892	60990	3020	5116	0.0
ptg000038l	1825957	2675	ptg000038l	MH917293.1	90.809	2002	180	4	58935	60934	2516	4515	0.0
ptg000038l	160068	2652	ptg000038l	EU123945.1	95.006	1702	64	12	53171	54871	5568	3887	0.0
ptg000038l	160068	2610	ptg000038l	EU123944.1	95.371	1642	74	2	16307	17946	10691	12332	0.0
ptg000038l	2608996	1969	ptg000038l	MN642622.1	84.195	2031	317	4	58921	60949	52582	50554	0.0
ptg000038l	160068	1428	ptg000038l	EU123946.1	97.488	836	21	0	48021	48856	9250	8415	0.0
ptg000038l	160068	1269	ptg000038l	EU123948.1	95.369	799	36	1	36652	37449	33735	32937	0.0
ptg000038l	160068	1033	ptg000038l	EU123949.1	95.122	656	30	2	38473	39126	2788	2133	0.0
ptg000038l	53267	887	ptg000038l	AY500832.1	95.170	559	27	0	46052	46610	1	559	0.0
ptg000038l	2025116	819	ptg000038l	KY629618.1	79.012	1215	242	13	5710	6918	57268	56061	0.0
ptg000039l	160068	3216	ptg000039l	EU123947.1	94.339	2102	111	8	33315	35413	3020	5116	0.0
ptg000039l	1825957	2675	ptg000039l	MH917293.1	90.809	2002	180	4	33358	35357	2516	4515	0.0
ptg000039l	160068	2652	ptg000039l	EU123945.1	95.006	1702	64	12	27592	29292	5568	3887	0.0
ptg000039l	2608996	1969	ptg000039l	MN642622.1	84.195	2031	317	4	33344	35372	52582	50554	0.0
ptg000039l	160068	1471	ptg000039l	EU123948.1	92.788	1040	38	22	56071	57107	5485	6490	0.0
ptg000039l	160068	1428	ptg000039l	EU123946.1	97.488	836	21	0	22442	23277	9250	8415	0.0
ptg000039l	160068	1317	ptg000039l	EU123949.1	95.515	825	36	1	47607	48431	7170	6347	0.0
ptg000039l	285713	893	ptg000039l	JN847694.1	87.565	772	94	2	47627	48397	462	1232	0.0
ptg000039l	53267	887	ptg000039l	AY500832.1	95.170	559	27	0	20473	21031	1	559	0.0
ptg000039l	1740239	802	ptg000039l	KY633787.1	95.600	500	22	0	20526	21025	1	500	0.0
ptg000040l	160068	3216	ptg000040l	EU123947.1	94.339	2102	111	8	32264	34362	3020	5116	0.0
ptg000040l	1825957	2675	ptg000040l	MH917293.1	90.809	2002	180	4	32307	34306	2516	4515	0.0
ptg000040l	160068	2652	ptg000040l	EU123945.1	95.006	1702	64	12	26542	28242	5568	3887	0.0
ptg000040l	160068	2615	ptg000040l	EU123944.1	95.432	1642	74	1	99174	100814	10691	12332	0.0
ptg000040l	2608996	1969	ptg000040l	MN642622.1	84.195	2031	317	4	32293	34321	52582	50554	0.0
ptg000040l	160068	1471	ptg000040l	EU123948.1	92.788	1040	38	22	55022	56058	5485	6490	0.0
ptg000040l	160068	1428	ptg000040l	EU123946.1	97.488	836	21	0	21392	22227	9250	8415	0.0
ptg000040l	160068	1317	ptg000040l	EU123949.1	95.515	825	36	1	46557	47381	7170	6347	0.0
ptg000040l	285713	893	ptg000040l	JN847694.1	87.565	772	94	2	46577	47347	462	1232	0.0
ptg000040l	53267	887	ptg000040l	AY500832.1	95.170	559	27	0	19423	19981	1	559	0.0
ptg000041l	1825957	8375	ptg000041l	KU716051.1	94.540	5458	241	39	56932	62376	124	5537	0.0
ptg000041l	33092	4239	ptg000041l	HE610126.1	89.889	3333	284	45	31067	34367	2840	6151	0.0
ptg000041l	1521750	4159	ptg000041l	KM020032.1	96.914	2495	54	14	8570	11059	1	2477	0.0
ptg000041l	1108794	3864	ptg000041l	HE610122.1	88.987	3169	290	44	31068	34219	3242	6368	0.0
ptg000041l	3072	3834	ptg000041l	KY364701.1	91.738	2796	178	28	2224	4980	3004	5785	0.0
ptg000041l	138176	3834	ptg000041l	HE610118.1	88.801	3170	298	48	31067	34216	703	3835	0.0
ptg000041l	3077	3699	ptg000041l	AB237642.1	93.048	2546	153	23	31634	34168	565	3097	0.0
ptg000041l	327073	3640	ptg000041l	DQ015734.1	88.037	3118	316	47	1726	4817	1	3087	0.0
ptg000041l	1108793	3552	ptg000041l	HE610120.1	92.101	2532	182	16	31698	34223	2936	5455	0.0
ptg000041l	225041	3544	ptg000041l	DQ015713.1	91.836	2560	182	25	2268	4817	506	3048	0.0
ptg000042l	1825957	8375	ptg000042l	KU716051.1	94.540	5458	241	39	40318	45762	124	5537	0.0
ptg000042l	33092	4239	ptg000042l	HE610126.1	89.889	3333	284	45	4086	7386	2840	6151	0.0
ptg000042l	1521750	4159	ptg000042l	KM020032.1	96.914	2495	54	14	1643	4132	1	2477	0.0
ptg000042l	1108794	3864	ptg000042l	HE610122.1	88.987	3169	290	44	4087	7238	3242	6368	0.0
ptg000042l	3072	3834	ptg000042l	KY364701.1	91.738	2796	178	28	14502	17258	3004	5785	0.0
ptg000042l	138176	3834	ptg000042l	HE610118.1	88.801	3170	298	48	4086	7235	703	3835	0.0
ptg000042l	3077	3699	ptg000042l	AB237642.1	93.048	2546	153	23	4653	7187	565	3097	0.0
ptg000042l	327073	3640	ptg000042l	DQ015734.1	88.037	3118	316	47	14004	17095	1	3087	0.0
ptg000042l	1108793	3552	ptg000042l	HE610120.1	92.101	2532	182	16	4717	7242	2936	5455	0.0
ptg000042l	225041	3544	ptg000042l	DQ015713.1	91.836	2560	182	25	14546	17095	506	3048	0.0
ptg000043l	1825957	8370	ptg000043l	KU716051.1	94.522	5458	242	39	10368	15812	124	5537	0.0
ptg000043l	33092	4239	ptg000043l	HE610126.1	89.889	3333	284	45	22234	25534	2840	6151	0.0
ptg000043l	1521750	4159	ptg000043l	KM020032.1	96.914	2495	54	14	11123	13612	1	2477	0.0
ptg000043l	1108794	3864	ptg000043l	HE610122.1	88.987	3169	290	44	22235	25386	3242	6368	0.0
ptg000043l	3072	3834	ptg000043l	KY364701.1	91.738	2796	178	28	2227	4983	3004	5785	0.0
ptg000043l	138176	3834	ptg000043l	HE610118.1	88.801	3170	298	48	22234	25383	703	3835	0.0
ptg000043l	3077	3699	ptg000043l	AB237642.1	93.048	2546	153	23	22801	25335	565	3097	0.0
ptg000043l	327073	3640	ptg000043l	DQ015734.1	88.037	3118	316	47	1729	4820	1	3087	0.0
ptg000043l	1108793	3552	ptg000043l	HE610120.1	92.101	2532	182	16	22865	25390	2936	5455	0.0
ptg000043l	225041	3544	ptg000043l	DQ015713.1	91.836	2560	182	25	2271	4820	506	3048	0.0
ptg000044l	160068	3216	ptg000044l	EU123947.1	94.339	2102	111	8	1848	3946	5116	3020	0.0
ptg000044l	1825957	2675	ptg000044l	MH917293.1	90.809	2002	180	4	1904	3903	4515	2516	0.0
ptg000044l	160068	2652	ptg000044l	EU123945.1	95.006	1702	64	12	7969	9669	3887	5568	0.0
ptg000044l	160068	2615	ptg000044l	EU123944.1	95.432	1642	74	1	44893	46533	12332	10691	0.0
ptg000044l	2608996	1969	ptg000044l	MN642622.1	84.195	2031	317	4	1889	3917	50554	52582	0.0
ptg000044l	160068	1415	ptg000044l	EU123946.1	97.249	836	21	1	13984	14817	8415	9250	0.0
ptg000044l	160068	1269	ptg000044l	EU123948.1	95.369	799	36	1	25390	26187	32937	33735	0.0
ptg000044l	160068	1033	ptg000044l	EU123949.1	95.122	656	30	2	23713	24366	2133	2788	0.0
ptg000044l	53267	887	ptg000044l	AY500832.1	95.170	559	27	0	16228	16786	559	1	0.0
ptg000044l	2025116	819	ptg000044l	KY629618.1	79.012	1215	242	13	55921	57129	56061	57268	0.0
ptg000045l	160068	2615	ptg000045l	EU123944.1	95.432	1642	74	1	28418	30058	10691	12332	0.0
ptg000045l	160068	2084	ptg000045l	EU123945.1	96.800	1250	37	3	17804	19051	10667	11915	0.0
ptg000045l	1825957	2063	ptg000045l	MH917293.1	90.208	1583	153	2	28449	30030	53168	54749	0.0
ptg000045l	2608996	1766	ptg000045l	MN642622.1	86.899	1580	201	5	28454	30030	67074	65498	0.0
ptg000045l	160068	1269	ptg000045l	EU123948.1	95.369	799	36	1	48761	49558	33735	32937	0.0
ptg000045l	160068	1234	ptg000045l	EU123946.1	95.472	773	35	0	15812	16584	3526	4298	0.0
ptg000045l	160068	1033	ptg000045l	EU123949.1	95.122	656	30	2	50582	51235	2788	2133	0.0
ptg000045l	2025116	819	ptg000045l	KY629618.1	79.012	1215	242	13	17821	19029	57268	56061	0.0
ptg000045l	554065	819	ptg000045l	KP271968.1	79.012	1215	242	13	17821	19029	57260	58467	0.0
ptg000045l	554065	819	ptg000045l	KM252919.1	79.012	1215	242	13	17821	19029	57260	58467	0.0
ptg000046l	160068	3216	ptg000046l	EU123947.1	94.339	2102	111	8	35697	37795	5116	3020	0.0
ptg000046l	1825957	2675	ptg000046l	MH917293.1	90.809	2002	180	4	35753	37752	4515	2516	0.0
ptg000046l	160068	2652	ptg000046l	EU123945.1	95.006	1702	64	12	41818	43518	3887	5568	0.0
ptg000046l	2608996	1969	ptg000046l	MN642622.1	84.195	2031	317	4	35738	37766	50554	52582	0.0
ptg000046l	160068	1471	ptg000046l	EU123948.1	92.788	1040	38	22	13999	15035	6490	5485	0.0
ptg000046l	160068	1428	ptg000046l	EU123946.1	97.488	836	21	0	47833	48668	8415	9250	0.0
ptg000046l	160068	1317	ptg000046l	EU123949.1	95.515	825	36	1	22679	23503	6347	7170	0.0
ptg000046l	285713	893	ptg000046l	JN847694.1	87.565	772	94	2	22713	23483	1232	462	0.0
ptg000046l	53267	887	ptg000046l	AY500832.1	95.170	559	27	0	50079	50637	559	1	0.0
ptg000046l	1740239	802	ptg000046l	KY633787.1	95.600	500	22	0	50085	50584	500	1	0.0
ptg000047l	160068	3216	ptg000047l	EU123947.1	94.339	2102	111	8	34648	36746	5116	3020	0.0
ptg000047l	1825957	2675	ptg000047l	MH917293.1	90.809	2002	180	4	34704	36703	4515	2516	0.0
ptg000047l	160068	2652	ptg000047l	EU123945.1	95.006	1702	64	12	40768	42468	3887	5568	0.0
ptg000047l	160068	2615	ptg000047l	EU123944.1	95.432	1642	74	1	77693	79333	12332	10691	0.0
ptg000047l	2608996	1969	ptg000047l	MN642622.1	84.195	2031	317	4	34689	36717	50554	52582	0.0
ptg000047l	160068	1471	ptg000047l	EU123948.1	92.788	1040	38	22	12952	13988	6490	5485	0.0
ptg000047l	160068	1428	ptg000047l	EU123946.1	97.488	836	21	0	46783	47618	8415	9250	0.0
ptg000047l	160068	1317	ptg000047l	EU123949.1	95.515	825	36	1	21629	22453	6347	7170	0.0
ptg000047l	285713	893	ptg000047l	JN847694.1	87.565	772	94	2	21663	22433	1232	462	0.0
ptg000047l	53267	887	ptg000047l	AY500832.1	95.170	559	27	0	49029	49587	559	1	0.0
ptg000048l	1825957	8370	ptg000048l	KU716051.1	94.522	5458	242	39	9668	15112	124	5537	0.0
ptg000048l	33092	4233	ptg000048l	HE610126.1	89.859	3333	285	45	1305	4605	2840	6151	0.0
ptg000048l	1521750	4159	ptg000048l	KM020032.1	96.914	2495	54	14	10423	12912	1	2477	0.0
ptg000048l	1108794	3858	ptg000048l	HE610122.1	88.956	3169	291	44	1306	4457	3242	6368	0.0
ptg000048l	3072	3834	ptg000048l	KY364701.1	91.738	2796	178	28	1864	4620	3004	5785	0.0
ptg000048l	138176	3829	ptg000048l	HE610118.1	88.770	3170	299	48	1305	4454	703	3835	0.0
ptg000048l	3077	3694	ptg000048l	AB237642.1	93.009	2546	154	23	1872	4406	565	3097	0.0
ptg000048l	327073	3640	ptg000048l	DQ015734.1	88.037	3118	316	47	1366	4457	1	3087	0.0
ptg000048l	1108793	3546	ptg000048l	HE610120.1	92.062	2532	183	16	1936	4461	2936	5455	0.0
ptg000048l	225041	3544	ptg000048l	DQ015713.1	91.836	2560	182	25	1908	4457	506	3048	0.0
ptg000049l	160068	3216	ptg000049l	EU123947.1	94.339	2102	111	8	15144	17242	3020	5116	0.0
ptg000049l	1825957	2675	ptg000049l	MH917293.1	90.809	2002	180	4	15187	17186	2516	4515	0.0
ptg000049l	160068	2652	ptg000049l	EU123945.1	95.006	1702	64	12	9421	11121	5568	3887	0.0
ptg000049l	2608996	1969	ptg000049l	MN642622.1	84.195	2031	317	4	15173	17201	52582	50554	0.0
ptg000049l	160068	1471	ptg000049l	EU123948.1	92.788	1040	38	22	37901	38937	5485	6490	0.0
ptg000049l	160068	1428	ptg000049l	EU123946.1	97.488	836	21	0	4271	5106	9250	8415	0.0
ptg000049l	160068	1317	ptg000049l	EU123949.1	95.515	825	36	1	29434	30258	7170	6347	0.0
ptg000049l	285713	893	ptg000049l	JN847694.1	87.565	772	94	2	29454	30224	462	1232	0.0
ptg000049l	312850	749	ptg000049l	KP902678.1	76.450	1431	308	24	17667	19082	45478	46894	0.0
ptg000049l	1489314	593	ptg000049l	KJ623973.1	92.272	427	19	10	2411	2831	419	1	6.84e-163
ptg000050l	1825957	8370	ptg000050l	KU716051.1	94.522	5458	242	39	504	5948	124	5537	0.0
ptg000050l	33092	4239	ptg000050l	HE610126.1	89.889	3333	284	45	33616	36916	2840	6151	0.0
ptg000050l	1521750	4159	ptg000050l	KM020032.1	96.914	2495	54	14	1259	3748	1	2477	0.0
ptg000050l	1108794	3864	ptg000050l	HE610122.1	88.987	3169	290	44	33617	36768	3242	6368	0.0
ptg000050l	3072	3834	ptg000050l	KY364701.1	91.738	2796	178	28	4261	7017	3004	5785	0.0
ptg000050l	138176	3834	ptg000050l	HE610118.1	88.801	3170	298	48	33616	36765	703	3835	0.0
ptg000050l	3077	3699	ptg000050l	AB237642.1	93.048	2546	153	23	34183	36717	565	3097	0.0
ptg000050l	327073	3640	ptg000050l	DQ015734.1	88.037	3118	316	47	3763	6854	1	3087	0.0
ptg000050l	1108793	3552	ptg000050l	HE610120.1	92.101	2532	182	16	34247	36772	2936	5455	0.0
ptg000050l	225041	3544	ptg000050l	DQ015713.1	91.836	2560	182	25	4305	6854	506	3048	0.0
ptg000051l	160068	2615	ptg000051l	EU123944.1	95.432	1642	74	1	31013	32653	10691	12332	0.0
ptg000051l	160068	2084	ptg000051l	EU123945.1	96.800	1250	37	3	20399	21646	10667	11915	0.0
ptg000051l	1825957	2063	ptg000051l	MH917293.1	90.208	1583	153	2	31044	32625	53168	54749	0.0
ptg000051l	2608996	1766	ptg000051l	MN642622.1	86.899	1580	201	5	31049	32625	67074	65498	0.0
ptg000051l	160068	1234	ptg000051l	EU123946.1	95.472	773	35	0	18407	19179	3526	4298	0.0
ptg000051l	160068	1232	ptg000051l	EU123948.1	95.355	775	36	0	11871	12645	24346	25120	0.0
ptg000051l	2025116	819	ptg000051l	KY629618.1	79.012	1215	242	13	20416	21624	57268	56061	0.0
ptg000051l	554065	819	ptg000051l	KP271968.1	79.012	1215	242	13	20416	21624	57260	58467	0.0
ptg000051l	554065	819	ptg000051l	KM252919.1	79.012	1215	242	13	20416	21624	57260	58467	0.0
ptg000051l	1973153	767	ptg000051l	NC_037449.1	78.243	1218	250	14	20419	21629	22791	21582	0.0
ptg000052l	160068	3216	ptg000052l	EU123947.1	94.339	2102	111	8	17246	19344	5116	3020	0.0
ptg000052l	1825957	2675	ptg000052l	MH917293.1	90.809	2002	180	4	17302	19301	4515	2516	0.0
