Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"PREDICTED: Juglans microcarpa x Juglans regia uncharacterized LOC121252027 (LOC121252027), transcript variant X1, mRNA",Juglans microcarpa x Juglans regia,114,114,46%,8e-23,37.25,2389,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_041151477.1?report=genbank&log$=nucltop&blast_rank=85&RID=ZWD4B883013"",""XM_041151477.1"")"
"PREDICTED: Lupinus angustifolius uncharacterized LOC109342238 (LOC109342238), mRNA",Lupinus angustifolius,113,113,50%,8e-23,34.23,1607,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_019580262.1?report=genbank&log$=nucltop&blast_rank=86&RID=ZWD4B883013"",""XM_019580262.1"")"
"PREDICTED: Juglans microcarpa x Juglans regia uncharacterized LOC121252027 (LOC121252027), transcript variant X2, mRNA",Juglans microcarpa x Juglans regia,114,114,46%,8e-23,37.25,2383,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_041151478.1?report=genbank&log$=nucltop&blast_rank=87&RID=ZWD4B883013"",""XM_041151478.1"")"
"PREDICTED: Gossypium raimondii uncharacterized LOC105802726 (LOC105802726), mRNA",Gossypium raimondii,114,114,48%,9e-23,37.09,2276,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_012634542.2?report=genbank&log$=nucltop&blast_rank=88&RID=ZWD4B883013"",""XM_012634542.2"")"
"PREDICTED: Argentina anserina uncharacterized LOC126798926 (LOC126798926), mRNA",Argentina anserina,114,114,48%,9e-23,37.09,2161,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050526019.1?report=genbank&log$=nucltop&blast_rank=89&RID=ZWD4B883013"",""XM_050526019.1"")"
"Hordeum vulgare subsp. vulgare mRNA for predicted protein, complete cds, clone: NIASHv2086O24",Hordeum vulgare subsp. vulgare,114,114,56%,9e-23,35.50,2056,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/AK369232.1?report=genbank&log$=nucltop&blast_rank=90&RID=ZWD4B883013"",""AK369232.1"")"
"PREDICTED: Pyrus x bretschneideri uncharacterized LOC103957435 (LOC103957435), mRNA",Pyrus x bretschneideri,114,114,45%,1e-22,36.63,2077,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_018649880.2?report=genbank&log$=nucltop&blast_rank=91&RID=ZWD4B883013"",""XM_018649880.2"")"
"PREDICTED: Hordeum vulgare subsp. vulgare uncharacterized LOC123412523 (LOC123412523), mRNA",Hordeum vulgare subsp. vulgare,114,114,56%,1e-22,35.50,2125,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_045105474.1?report=genbank&log$=nucltop&blast_rank=92&RID=ZWD4B883013"",""XM_045105474.1"")"
"PREDICTED: Rutidosis leptorrhynchoides uncharacterized protein (LOC139882465), mRNA",Rutidosis leptorrhynchoides,112,112,45%,1e-22,36.18,1425,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_071866782.1?report=genbank&log$=nucltop&blast_rank=93&RID=ZWD4B883013"",""XM_071866782.1"")"
"PREDICTED: Nelumbo nucifera uncharacterized LOC104604918 (LOC104604918), mRNA",Nelumbo nucifera,114,114,48%,1e-22,37.26,1926,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_010269496.2?report=genbank&log$=nucltop&blast_rank=94&RID=ZWD4B883013"",""XM_010269496.2"")"
"PREDICTED: Malus sylvestris uncharacterized LOC126618536 (LOC126618536), transcript variant X2, mRNA",Malus sylvestris,113,113,45%,1e-22,36.50,1686,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050286644.1?report=genbank&log$=nucltop&blast_rank=95&RID=ZWD4B883013"",""XM_050286644.1"")"
"PREDICTED: Malus domestica uncharacterized protein (LOC114822790), mRNA",Malus domestica,113,113,45%,1e-22,36.50,1786,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_029097958.2?report=genbank&log$=nucltop&blast_rank=96&RID=ZWD4B883013"",""XM_029097958.2"")"
"PREDICTED: Nicotiana sylvestris uncharacterized protein (LOC104226084), mRNA",Nicotiana sylvestris,113,113,67%,1e-22,30.69,1762,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_009777974.2?report=genbank&log$=nucltop&blast_rank=97&RID=ZWD4B883013"",""XM_009777974.2"")"
"PREDICTED: Malus sylvestris uncharacterized LOC126618536 (LOC126618536), transcript variant X3, mRNA",Malus sylvestris,113,113,45%,1e-22,36.50,1758,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050286652.1?report=genbank&log$=nucltop&blast_rank=98&RID=ZWD4B883013"",""XM_050286652.1"")"
"PREDICTED: Populus nigra uncharacterized LOC133671036 (LOC133671036), mRNA",Populus nigra,113,113,46%,1e-22,34.48,2268,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_062091652.1?report=genbank&log$=nucltop&blast_rank=99&RID=ZWD4B883013"",""XM_062091652.1"")"
"PREDICTED: Malus sylvestris uncharacterized LOC126618536 (LOC126618536), transcript variant X1, mRNA",Malus sylvestris,113,113,45%,2e-22,36.50,2277,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050286638.1?report=genbank&log$=nucltop&blast_rank=100&RID=ZWD4B883013"",""XM_050286638.1"")"



		


