Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"PREDICTED: Hippoglossus stenolepis enolase 1b, (alpha) (eno1b), transcript variant X3, mRNA",Hippoglossus stenolepis,526,526,99%,3e-180,59.16,1726,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_035153086.2?report=genbank&log$=nucltop&blast_rank=85&RID=ZWDGNATP013"",""XM_035153086.2"")"
"PREDICTED: Gambusia affinis gamma-enolase-like (LOC122830995), transcript variant X1, mRNA",Gambusia affinis,526,526,99%,3e-180,59.16,1741,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_044116862.1?report=genbank&log$=nucltop&blast_rank=86&RID=ZWDGNATP013"",""XM_044116862.1"")"
"PREDICTED: Nerophis lumbriciformis enolase 3, (beta, muscle) (eno3), mRNA",Nerophis lumbriciformis,523,523,99%,3e-180,59.03,1486,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_061960444.2?report=genbank&log$=nucltop&blast_rank=87&RID=ZWDGNATP013"",""XM_061960444.2"")"
"PREDICTED: Leuresthes tenuis enolase 1a, (alpha) (eno1a), transcript variant X2, mRNA",Leuresthes tenuis,527,527,100%,3e-180,58.73,1849,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_072366567.1?report=genbank&log$=nucltop&blast_rank=88&RID=ZWDGNATP013"",""XM_072366567.1"")"
"PREDICTED: Platichthys flesus enolase 1a, (alpha) (eno1a), transcript variant X1, mRNA",Platichthys flesus,528,528,99%,3e-180,59.72,1907,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_062391795.1?report=genbank&log$=nucltop&blast_rank=89&RID=ZWDGNATP013"",""XM_062391795.1"")"
"PREDICTED: Girardinichthys multiradiatus gamma-enolase-like (LOC124863627), transcript variant X2, mRNA",Girardinichthys multiradiatus,526,526,99%,3e-180,59.40,1756,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_047358069.1?report=genbank&log$=nucltop&blast_rank=90&RID=ZWDGNATP013"",""XM_047358069.1"")"
"PREDICTED: Epinephelus moara gamma-enolase (LOC126384317), transcript variant X1, mRNA",Epinephelus moara,524,524,99%,4e-180,58.93,1578,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050035305.1?report=genbank&log$=nucltop&blast_rank=91&RID=ZWDGNATP013"",""XM_050035305.1"")"
"PREDICTED: Hippoglossus stenolepis enolase 1b, (alpha) (eno1b), transcript variant X1, mRNA",Hippoglossus stenolepis,526,526,99%,4e-180,59.16,1718,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_035153084.2?report=genbank&log$=nucltop&blast_rank=92&RID=ZWDGNATP013"",""XM_035153084.2"")"
"PREDICTED: Syngnathus scovelli enolase 1a, (alpha) (eno1a), transcript variant X1, mRNA",Syngnathus scovelli,527,527,99%,4e-180,59.49,1838,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_049755388.1?report=genbank&log$=nucltop&blast_rank=93&RID=ZWDGNATP013"",""XM_049755388.1"")"
"PREDICTED: Gossypium arboreum enolase (LOC108467171), mRNA",Gossypium arboreum,527,527,98%,4e-180,60.96,1821,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_017767723.2?report=genbank&log$=nucltop&blast_rank=94&RID=ZWDGNATP013"",""XM_017767723.2"")"
"PREDICTED: Scleropages formosus enolase 3 (eno3), transcript variant X1, mRNA",Scleropages formosus,522,522,99%,4e-180,59.72,1459,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_018728807.2?report=genbank&log$=nucltop&blast_rank=95&RID=ZWDGNATP013"",""XM_018728807.2"")"
"PREDICTED: Ictalurus furcatus enolase 1a, (alpha) (eno1a), transcript variant X1, mRNA",Ictalurus furcatus,526,526,99%,4e-180,59.63,1792,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_053643706.1?report=genbank&log$=nucltop&blast_rank=96&RID=ZWDGNATP013"",""XM_053643706.1"")"
"PREDICTED: Xiphias gladius enolase 1a, (alpha) (eno1a), transcript variant X1, mRNA",Xiphias gladius,527,527,100%,4e-180,58.50,1840,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_040152785.1?report=genbank&log$=nucltop&blast_rank=97&RID=ZWDGNATP013"",""XM_040152785.1"")"
"PREDICTED: Toxotes jaculatrix enolase 1b, (alpha) (eno1b), transcript variant X1, mRNA",Toxotes jaculatrix,525,525,99%,4e-180,59.40,1725,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_041034435.1?report=genbank&log$=nucltop&blast_rank=98&RID=ZWDGNATP013"",""XM_041034435.1"")"
"PREDICTED: Salarias fasciatus enolase 2 (eno2), transcript variant X2, mRNA",Salarias fasciatus,528,528,99%,4e-180,59.63,1904,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_030103159.1?report=genbank&log$=nucltop&blast_rank=99&RID=ZWDGNATP013"",""XM_030103159.1"")"
"PREDICTED: Pangasianodon hypophthalmus enolase 1a, (alpha) (eno1a), transcript variant X2, mRNA",Pangasianodon hypophthalmus,527,527,99%,4e-180,59.63,1839,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_026920541.3?report=genbank&log$=nucltop&blast_rank=100&RID=ZWDGNATP013"",""XM_026920541.3"")"



		


