Orthogroup	Trebouxia_sp._A48.proteins	GeneID	Feature	Contig	Start	Stop	Strand	Name	Product	Alias.Synonyms	EC_number	BUSCO	PFAM	InterPro	COG	GO.Terms	Protease	CAZyme
OG0011470	GTX0536PRED_003540-T1	GTX0536PRED_003540	mRNA	GTX0536_4	1433706	1440045	+		hypothetical protein	NA	NA				NA			
OG0011480	GTX0536PRED_008886-T1	GTX0536PRED_008886	mRNA	GTX0536_11	2734011	2735120	-		hypothetical protein	NA	NA				NA			
OG0011480	GTX0536PRED_008890-T1	GTX0536PRED_008890	mRNA	GTX0536_11	2739660	2743132	-		hypothetical protein	NA	NA				NA			
OG0011480	GTX0536PRED_008891-T1	GTX0536PRED_008891	mRNA	GTX0536_11	2743584	2744532	+		hypothetical protein	NA	NA				NA			
OG0011484	GTX0536PRED_006395-T1	GTX0536PRED_006395	mRNA	GTX0536_7	3608689	3611567	-		hypothetical protein	NA	NA			IPR001810 F-box domain;IPR036047 F-box-like domain superfamily	NA	GO_function: GO:0005515 - protein binding [Evidence IEA]		
OG0011484	GTX0536PRED_006395-T2	GTX0536PRED_006395	mRNA	GTX0536_7	3608689	3611567	-		hypothetical protein	NA	NA			IPR001810 F-box domain;IPR036047 F-box-like domain superfamily	NA	GO_function: GO:0005515 - protein binding [Evidence IEA]		
OG0011486	GTX0536PRED_011742-T1	GTX0536PRED_011742	mRNA	GTX0536_17	1997242	1997905	+		hypothetical protein	NA	NA				NA			
OG0011487	GTX0536PRED_004252-T1	GTX0536PRED_004252	mRNA	GTX0536_5	842010	843025	+		hypothetical protein	NA	NA				NA			
OG0011487	GTX0536PRED_009252-T1	GTX0536PRED_009252	mRNA	GTX0536_12	1501361	1502657	+		hypothetical protein	NA	NA				NA			
OG0011491	GTX0536PRED_000658-T1	GTX0536PRED_000658	mRNA	GTX0536_1	3892952	3894006	-		hypothetical protein	NA	NA				NA			
OG0011491	GTX0536PRED_007218-T1	GTX0536PRED_007218	mRNA	GTX0536_9	228425	228727	+		hypothetical protein	NA	NA				NA			
OG0011491	GTX0536PRED_011844-T1	GTX0536PRED_011844	mRNA	GTX0536_18	250418	250923	+		hypothetical protein	NA	NA				NA			
OG0011493	GTX0536PRED_009776-T1	GTX0536PRED_009776	mRNA	GTX0536_13	1272237	1273314	+		hypothetical protein	NA	NA				NA			
OG0011493	GTX0536PRED_009781-T1	GTX0536PRED_009781	mRNA	GTX0536_13	1298780	1300060	-		hypothetical protein	NA	NA				NA			
OG0011493	GTX0536PRED_009796-T1	GTX0536PRED_009796	mRNA	GTX0536_13	1371603	1372883	-		hypothetical protein	NA	NA				NA			
OG0011494	GTX0536PRED_001016-T1	GTX0536PRED_001016	mRNA	GTX0536_1	5878764	5880067	-		hypothetical protein	NA	NA				NA			
OG0011494	GTX0536PRED_001016-T2	GTX0536PRED_001016	mRNA	GTX0536_1	5878764	5880067	-		hypothetical protein	NA	NA				NA			
OG0011520	GTX0536PRED_001297-T1	GTX0536PRED_001297	mRNA	GTX0536_2	717010	719795	+		hypothetical protein	NA	NA				NA			
OG0011520	GTX0536PRED_011736-T1	GTX0536PRED_011736	mRNA	GTX0536_17	1963200	1964362	-		hypothetical protein	NA	NA				NA			
OG0011537	GTX0536PRED_005010-T1	GTX0536PRED_005010	mRNA	GTX0536_6	378310	382357	+		hypothetical protein	NA	NA				NA			
OG0011537	GTX0536PRED_005011-T1	GTX0536PRED_005011	mRNA	GTX0536_6	384037	387786	-		hypothetical protein	NA	NA				NA			
OG0011537	GTX0536PRED_007837-T1	GTX0536PRED_007837	mRNA	GTX0536_10	333610	335022	+		hypothetical protein	NA	NA				NA			
OG0011704	GTX0536PRED_000413-T1	GTX0536PRED_000413	mRNA	GTX0536_1	2361823	2362763	+		hypothetical protein	NA	NA				NA			
OG0011704	GTX0536PRED_000766-T1	GTX0536PRED_000766	mRNA	GTX0536_1	4438046	4439799	+		hypothetical protein	NA	NA				NA			
OG0011704	GTX0536PRED_012634-T1	GTX0536PRED_012634	mRNA	GTX0536_1	4441439	4443178	+		hypothetical protein	NA	NA				NA			
OG0011704	GTX0536PRED_012635-T1	GTX0536PRED_012635	mRNA	GTX0536_1	4444819	4446558	+		hypothetical protein	NA	NA				NA			
OG0011704	GTX0536PRED_012636-T1	GTX0536PRED_012636	mRNA	GTX0536_1	4448201	4449940	+		hypothetical protein	NA	NA				NA			
OG0011705	GTX0536PRED_005813-T1	GTX0536PRED_005813	mRNA	GTX0536_7	564541	567122	-		hypothetical protein	NA	NA				NA			
OG0011705	GTX0536PRED_005814-T1	GTX0536PRED_005814	mRNA	GTX0536_7	567236	568227	-		hypothetical protein	NA	NA			IPR000375 Dynamin stalk domain;IPR027417 P-loop containing nucleoside triphosphate hydrolase	NA			
OG0011705	GTX0536PRED_005821-T1	GTX0536PRED_005821	mRNA	GTX0536_7	614279	615137	+		hypothetical protein	NA	NA				NA			
OG0011705	GTX0536PRED_005825-T1	GTX0536PRED_005825	mRNA	GTX0536_7	649387	650245	-		hypothetical protein	NA	NA				NA			
OG0011705	GTX0536PRED_005832-T1	GTX0536PRED_005832	mRNA	GTX0536_7	694745	700344	+		hypothetical protein	NA	NA		PF00350;PF01031;PF01926	IPR000375 Dynamin stalk domain;IPR001401 Dynamin, GTPase domain;IPR022812 Dynamin;IPR027417 P-loop containing nucleoside triphosphate hydrolase;IPR030381 Dynamin-type guanine nucleotide-binding (G) domain;IPR045063 Dynamin, N-terminal	NA	GO_function: GO:0003924 - GTPase activity [Evidence IEA];GO_function: GO:0005525 - GTP binding [Evidence IEA]		
OG0011706	GTX0536PRED_007012-T1	GTX0536PRED_007012	mRNA	GTX0536_8	2786906	2788643	-		hypothetical protein	NA	NA				NA			
OG0011706	GTX0536PRED_012648-T1	GTX0536PRED_012648	mRNA	GTX0536_10	2609020	2610079	+		hypothetical protein	NA	NA				NA			
OG0011706	GTX0536PRED_012662-T1	GTX0536PRED_012662	mRNA	GTX0536_12	2641318	2642082	+		hypothetical protein	NA	NA				NA			
OG0011706	GTX0536PRED_012697-T1	GTX0536PRED_012697	mRNA	GTX0536_15	1891100	1891816	+		hypothetical protein	NA	NA				NA			
OG0011706	GTX0536PRED_012747-T1	GTX0536PRED_012747	mRNA	GTX0536_2	4188476	4189517	+		hypothetical protein	NA	NA				NA			
OG0011707	GTX0536PRED_012305-T1	GTX0536PRED_012305	mRNA	GTX0536_19	1040286	1045178	-		hypothetical protein	NA	NA				NA			
OG0011707	GTX0536PRED_012305-T2	GTX0536PRED_012305	mRNA	GTX0536_19	1040286	1045178	-		hypothetical protein	NA	NA				NA			
OG0011707	GTX0536PRED_012305-T3	GTX0536PRED_012305	mRNA	GTX0536_19	1040286	1045178	-		hypothetical protein	NA	NA				NA			
OG0011707	GTX0536PRED_012305-T4	GTX0536PRED_012305	mRNA	GTX0536_19	1040286	1045178	-		hypothetical protein	NA	NA				NA			
OG0011707	GTX0536PRED_012305-T5	GTX0536PRED_012305	mRNA	GTX0536_19	1040286	1045178	-		hypothetical protein	NA	NA				NA			
OG0011762	GTX0536PRED_011943-T1	GTX0536PRED_011943	mRNA	GTX0536_18	914434	915144	+		hypothetical protein	NA	NA				NA			
OG0011788	GTX0536PRED_000481-T1	GTX0536PRED_000481	mRNA	GTX0536_1	2796813	2798420	+		hypothetical protein	NA	NA		PF01342	IPR000770 SAND domain;IPR010919 SAND-like domain superfamily	NA	GO_function: GO:0003677 - DNA binding [Evidence IEA]		
OG0011992	GTX0536PRED_000460-T1	GTX0536PRED_000460	mRNA	GTX0536_1	2637253	2638859	-		hypothetical protein	NA	NA			IPR002083 MATH/TRAF domain;IPR008974 TRAF-like	NA	GO_function: GO:0005515 - protein binding [Evidence IEA]		
OG0012057	GTX0536PRED_002055-T1	GTX0536PRED_002055	mRNA	GTX0536_2	4324733	4326250	-		hypothetical protein	NA	NA			IPR013594 Dynein heavy chain, tail	NA			
OG0012368	GTX0536PRED_012391-T1	GTX0536PRED_012391	mRNA	GTX0536_19	1519018	1521485	+		hypothetical protein	NA	NA				NA			
OG0012409	GTX0536PRED_011121-T1	GTX0536PRED_011121	mRNA	GTX0536_16	810426	811730	+		hypothetical protein	NA	NA				NA			
OG0012409	GTX0536PRED_011121-T2	GTX0536PRED_011121	mRNA	GTX0536_16	810426	811730	+		hypothetical protein	NA	NA				NA			
OG0012409	GTX0536PRED_011121-T3	GTX0536PRED_011121	mRNA	GTX0536_16	810426	811730	+		hypothetical protein	NA	NA				NA			
OG0012421	GTX0536PRED_005599-T1	GTX0536PRED_005599	mRNA	GTX0536_6	3598190	3600758	-		hypothetical protein	NA	NA				NA			
OG0012444	GTX0536PRED_000913-T1	GTX0536PRED_000913	mRNA	GTX0536_1	5359447	5360603	-		hypothetical protein	NA	NA				NA			
OG0012446	GTX0536PRED_004251-T1	GTX0536PRED_004251	mRNA	GTX0536_5	837052	838753	-		hypothetical protein	NA	NA				NA			
OG0012446	GTX0536PRED_004254-T1	GTX0536PRED_004254	mRNA	GTX0536_5	848291	854679	+		hypothetical protein	NA	NA			IPR038765 Papain-like cysteine peptidase superfamily	NA		C19	
OG0012448	GTX0536PRED_002244-T1	GTX0536PRED_002244	mRNA	GTX0536_2	5308726	5311385	-		hypothetical protein	NA	NA		PF00350;PF01926	IPR022812 Dynamin;IPR027417 P-loop containing nucleoside triphosphate hydrolase;IPR045063 Dynamin, N-terminal	NA			
OG0012454	GTX0536PRED_000500-T1	GTX0536PRED_000500	mRNA	GTX0536_1	2913654	2913965	+		hypothetical protein	NA	NA				NA			
OG0012455	GTX0536PRED_003142-T1	GTX0536PRED_003142	mRNA	GTX0536_3	4226295	4228158	-		hypothetical protein	NA	NA		PF13516	IPR001611 Leucine-rich repeat;IPR032675 Leucine-rich repeat domain superfamily	NA	GO_function: GO:0005515 - protein binding [Evidence IEA]		
OG0012455	GTX0536PRED_003142-T2	GTX0536PRED_003142	mRNA	GTX0536_3	4226295	4228158	-		hypothetical protein	NA	NA		PF13516	IPR001611 Leucine-rich repeat;IPR032675 Leucine-rich repeat domain superfamily	NA	GO_function: GO:0005515 - protein binding [Evidence IEA]		
OG0012465	GTX0536PRED_000372-T1	GTX0536PRED_000372	mRNA	GTX0536_1	2094601	2096401	-		hypothetical protein	NA	NA				NA			
OG0012475	GTX0536PRED_011285-T1	GTX0536PRED_011285	mRNA	GTX0536_16	1716701	1717429	-		hypothetical protein	NA	NA				NA			
OG0012478	GTX0536PRED_004856-T1	GTX0536PRED_004856	mRNA	GTX0536_5	3770601	3771383	-		hypothetical protein	NA	NA				NA			
OG0012483	GTX0536PRED_001109-T1	GTX0536PRED_001109	mRNA	GTX0536_1	6334807	6337220	+		hypothetical protein	NA	NA				NA			
OG0012489	GTX0536PRED_000652-T1	GTX0536PRED_000652	mRNA	GTX0536_1	3862457	3863868	+		hypothetical protein	NA	NA				NA			
OG0012489	GTX0536PRED_000653-T1	GTX0536PRED_000653	mRNA	GTX0536_1	3864807	3865698	-		hypothetical protein	NA	NA				NA			
OG0012493	GTX0536PRED_004401-T1	GTX0536PRED_004401	mRNA	GTX0536_5	1623419	1624350	+		hypothetical protein	NA	NA				NA			
OG0012493	GTX0536PRED_004404-T1	GTX0536PRED_004404	mRNA	GTX0536_5	1635692	1637971	-		hypothetical protein	NA	NA				NA			
OG0012495	GTX0536PRED_004191-T1	GTX0536PRED_004191	mRNA	GTX0536_5	467123	468120	+		hypothetical protein	NA	NA				NA			
OG0012504	GTX0536PRED_004312-T1	GTX0536PRED_004312	mRNA	GTX0536_5	1209981	1218208	-		hypothetical protein	NA	NA			IPR000953 Chromo/chromo shadow domain;IPR011989 Armadillo-like helical;IPR016024 Armadillo-type fold;IPR016197 Chromo-like domain superfamily	NA			
OG0012504	GTX0536PRED_004312-T2	GTX0536PRED_004312	mRNA	GTX0536_5	1209981	1218208	-		hypothetical protein	NA	NA			IPR011989 Armadillo-like helical;IPR016024 Armadillo-type fold	NA			
OG0012523	GTX0536PRED_011724-T1	GTX0536PRED_011724	mRNA	GTX0536_17	1913490	1914189	+		hypothetical protein	NA	NA				NA			
OG0012536	GTX0536PRED_004599-T1	GTX0536PRED_004599	mRNA	GTX0536_5	2575875	2576610	-		hypothetical protein	NA	NA				NA			
OG0012542	GTX0536PRED_008960-T1	GTX0536PRED_008960	mRNA	GTX0536_11	3111301	3112635	-		hypothetical protein	NA	NA		PF13516	IPR001611 Leucine-rich repeat;IPR032675 Leucine-rich repeat domain superfamily	NA	GO_function: GO:0005515 - protein binding [Evidence IEA]		
OG0012547	GTX0536PRED_001289-T1	GTX0536PRED_001289	mRNA	GTX0536_2	674144	675853	-		hypothetical protein	NA	NA				NA			
OG0012547	GTX0536PRED_001291-T1	GTX0536PRED_001291	mRNA	GTX0536_2	684997	688737	-		hypothetical protein	NA	NA				NA			
OG0012891	GTX0536PRED_000403-T1	GTX0536PRED_000403	mRNA	GTX0536_1	2256400	2257866	-		hypothetical protein	NA	NA				NA			
OG0012891	GTX0536PRED_000403-T2	GTX0536PRED_000403	mRNA	GTX0536_1	2256400	2257866	-		hypothetical protein	NA	NA				NA			
OG0012891	GTX0536PRED_004086-T1	GTX0536PRED_004086	mRNA	GTX0536_4	4400283	4400859	+		hypothetical protein	NA	NA				NA			
OG0012891	GTX0536PRED_006494-T1	GTX0536PRED_006494	mRNA	GTX0536_8	225675	228192	-		hypothetical protein	NA	NA				NA			
OG0012892	GTX0536PRED_001138-T1	GTX0536PRED_001138	mRNA	GTX0536_1	6499255	6500518	-		hypothetical protein	NA	NA				NA			
OG0012892	GTX0536PRED_001140-T1	GTX0536PRED_001140	mRNA	GTX0536_1	6504885	6509621	+		hypothetical protein	NA	NA		PF00069	IPR000719 Protein kinase domain;IPR008271 Serine/threonine-protein kinase, active site;IPR011009 Protein kinase-like domain superfamily	NA	GO_function: GO:0005524 - ATP binding [Evidence IEA];GO_function: GO:0004672 - protein kinase activity [Evidence IEA];GO_process: GO:0006468 - protein phosphorylation [Evidence IEA]		
OG0012892	GTX0536PRED_001140-T2	GTX0536PRED_001140	mRNA	GTX0536_1	6504885	6509621	+		hypothetical protein	NA	NA		PF00069	IPR000719 Protein kinase domain;IPR008271 Serine/threonine-protein kinase, active site;IPR011009 Protein kinase-like domain superfamily	NA	GO_function: GO:0005524 - ATP binding [Evidence IEA];GO_function: GO:0004672 - protein kinase activity [Evidence IEA];GO_process: GO:0006468 - protein phosphorylation [Evidence IEA]		
OG0012893	GTX0536PRED_003941-T1	GTX0536PRED_003941	mRNA	GTX0536_4	3557411	3560359	+		hypothetical protein	NA	NA				NA			
OG0012893	GTX0536PRED_003941-T2	GTX0536PRED_003941	mRNA	GTX0536_4	3557411	3560359	+		hypothetical protein	NA	NA				NA			
OG0012893	GTX0536PRED_004249-T1	GTX0536PRED_004249	mRNA	GTX0536_5	820357	822505	+		hypothetical protein	NA	NA				NA			
OG0012893	GTX0536PRED_005244-T1	GTX0536PRED_005244	mRNA	GTX0536_6	1634713	1640578	+		hypothetical protein	NA	NA				NA			
OG0012894	GTX0536PRED_005809-T1	GTX0536PRED_005809	mRNA	GTX0536_7	543905	550703	-		hypothetical protein	NA	NA				NA			
OG0012894	GTX0536PRED_005822-T1	GTX0536PRED_005822	mRNA	GTX0536_7	622263	628363	+		hypothetical protein	NA	NA				NA			
OG0012894	GTX0536PRED_005824-T1	GTX0536PRED_005824	mRNA	GTX0536_7	639071	641841	-		hypothetical protein	NA	NA				NA			
OG0012894	GTX0536PRED_005837-T1	GTX0536PRED_005837	mRNA	GTX0536_7	711382	717827	+		hypothetical protein	NA	NA				NA			
OG0012895	GTX0536PRED_006176-T1	GTX0536PRED_006176	mRNA	GTX0536_7	2403698	2404674	+		hypothetical protein	NA	NA				NA			
OG0012895	GTX0536PRED_012867-T1	GTX0536PRED_012867	mRNA	GTX0536_9	2522144	2526614	-		hypothetical protein	NA	NA			IPR011009 Protein kinase-like domain superfamily	NA			
OG0012895	GTX0536PRED_012867-T2	GTX0536PRED_012867	mRNA	GTX0536_9	2522144	2526614	-		hypothetical protein	NA	NA				NA			
OG0012895	GTX0536PRED_012867-T3	GTX0536PRED_012867	mRNA	GTX0536_9	2522144	2526614	-		hypothetical protein	NA	NA				NA			
OG0012896	GTX0536PRED_006674-T1	GTX0536PRED_006674	mRNA	GTX0536_8	1167234	1169682	+		hypothetical protein	NA	NA				NA			
OG0012896	GTX0536PRED_006675-T1	GTX0536PRED_006675	mRNA	GTX0536_8	1171019	1172269	+		hypothetical protein	NA	NA				NA			
OG0012896	GTX0536PRED_006676-T1	GTX0536PRED_006676	mRNA	GTX0536_8	1172475	1174856	+		hypothetical protein	NA	NA				NA			
OG0012896	GTX0536PRED_006677-T1	GTX0536PRED_006677	mRNA	GTX0536_8	1176193	1177728	+		hypothetical protein	NA	NA				NA			
OG0014103	GTX0536PRED_002048-T1	GTX0536PRED_002048	mRNA	GTX0536_2	4270094	4270517	-		hypothetical protein	NA	NA				NA			
OG0014103	GTX0536PRED_002049-T1	GTX0536PRED_002049	mRNA	GTX0536_2	4270590	4273816	-		hypothetical protein	NA	NA				NA			
OG0014105	GTX0536PRED_001285-T1	GTX0536PRED_001285	mRNA	GTX0536_2	665704	666765	-		hypothetical protein	NA	NA				NA			
OG0014108	GTX0536PRED_011626-T1	GTX0536PRED_011626	mRNA	GTX0536_17	1220074	1225461	-		hypothetical protein	NA	NA				NA			
OG0014113	GTX0536PRED_012364-T1	GTX0536PRED_012364	mRNA	GTX0536_19	1358327	1364198	+		hypothetical protein	NA	NA				NA			
OG0014114	GTX0536PRED_005603-T1	GTX0536PRED_005603	mRNA	GTX0536_6	3608430	3609287	-		hypothetical protein	NA	NA				NA			
OG0014118	GTX0536PRED_008912-T1	GTX0536PRED_008912	mRNA	GTX0536_11	2842938	2845506	+		hypothetical protein	NA	NA				NA			
OG0014123	GTX0536PRED_007270-T1	GTX0536PRED_007270	mRNA	GTX0536_9	508114	511507	+		hypothetical protein	NA	NA				NA			
OG0014123	GTX0536PRED_008934-T1	GTX0536PRED_008934	mRNA	GTX0536_11	2979281	2980019	-		hypothetical protein	NA	NA				NA			
OG0014125	GTX0536PRED_002209-T1	GTX0536PRED_002209	mRNA	GTX0536_2	5105651	5107314	-		hypothetical protein	NA	NA				NA			
OG0014130	GTX0536PRED_009749-T1	GTX0536PRED_009749	mRNA	GTX0536_13	1115813	1117726	-		hypothetical protein	NA	NA				NA			
OG0014136	GTX0536PRED_005245-T1	GTX0536PRED_005245	mRNA	GTX0536_6	1642929	1645654	+		hypothetical protein	NA	NA				NA			
OG0014137	GTX0536PRED_003734-T1	GTX0536PRED_003734	mRNA	GTX0536_4	2438323	2445164	-		hypothetical protein	NA	NA		PF00112	IPR000668 Peptidase C1A, papain C-terminal;IPR038765 Papain-like cysteine peptidase superfamily;IPR039417 Papain-like cysteine endopeptidase	NA	GO_function: GO:0008234 - cysteine-type peptidase activity [Evidence IEA];GO_process: GO:0006508 - proteolysis [Evidence IEA]	C01A	
OG0014137	GTX0536PRED_003734-T2	GTX0536PRED_003734	mRNA	GTX0536_4	2438323	2445164	-		hypothetical protein	NA	NA		PF00112	IPR000668 Peptidase C1A, papain C-terminal;IPR038765 Papain-like cysteine peptidase superfamily;IPR039417 Papain-like cysteine endopeptidase	NA	GO_function: GO:0008234 - cysteine-type peptidase activity [Evidence IEA];GO_process: GO:0006508 - proteolysis [Evidence IEA]	C01A	
OG0014138	GTX0536PRED_007144-T1	GTX0536PRED_007144	mRNA	GTX0536_8	3558654	3561138	-		hypothetical protein	NA	NA				NA			
OG0014138	GTX0536PRED_007144-T2	GTX0536PRED_007144	mRNA	GTX0536_8	3558654	3561138	-		hypothetical protein	NA	NA				NA			
OG0014139	GTX0536PRED_007825-T1	GTX0536PRED_007825	mRNA	GTX0536_10	276419	280598	-		hypothetical protein	NA	NA		PF00069;PF07714	IPR000719 Protein kinase domain;IPR011009 Protein kinase-like domain superfamily;IPR017441 Protein kinase, ATP binding site	NA	GO_function: GO:0005524 - ATP binding [Evidence IEA];GO_function: GO:0004672 - protein kinase activity [Evidence IEA];GO_process: GO:0006468 - protein phosphorylation [Evidence IEA]		
OG0014139	GTX0536PRED_007832-T1	GTX0536PRED_007832	mRNA	GTX0536_10	321738	324589	+		hypothetical protein	NA	NA				NA			
OG0014143	GTX0536PRED_001110-T1	GTX0536PRED_001110	mRNA	GTX0536_1	6337369	6338471	+		hypothetical protein	NA	NA				NA			
OG0014145	GTX0536PRED_003929-T1	GTX0536PRED_003929	mRNA	GTX0536_4	3381158	3385610	-		hypothetical protein	NA	NA				NA			
OG0014145	GTX0536PRED_003929-T2	GTX0536PRED_003929	mRNA	GTX0536_4	3381158	3385610	-		hypothetical protein	NA	NA				NA			
OG0014148	GTX0536PRED_005850-T1	GTX0536PRED_005850	mRNA	GTX0536_7	768845	771568	-		hypothetical protein	NA	NA				NA			
OG0014149	GTX0536PRED_012723-T1	GTX0536PRED_012723	mRNA	GTX0536_19	26276	28436	-		hypothetical protein	NA	NA				NA			
OG0014150	GTX0536PRED_003667-T1	GTX0536PRED_003667	mRNA	GTX0536_4	2137812	2138832	+		hypothetical protein	NA	NA				NA			
OG0014150	GTX0536PRED_005526-T1	GTX0536PRED_005526	mRNA	GTX0536_6	3046687	3048246	+		hypothetical protein	NA	NA				NA			
OG0014156	GTX0536PRED_011850-T1	GTX0536PRED_011850	mRNA	GTX0536_18	275544	278052	-		hypothetical protein	NA	NA				NA			
OG0014157	GTX0536PRED_011335-T1	GTX0536PRED_011335	mRNA	GTX0536_16	2037455	2041403	+		hypothetical protein	NA	NA				NA			
OG0014158	GTX0536PRED_004701-T1	GTX0536PRED_004701	mRNA	GTX0536_5	3013734	3014811	+		hypothetical protein	NA	NA				NA			
OG0014158	GTX0536PRED_004702-T1	GTX0536PRED_004702	mRNA	GTX0536_5	3015511	3015960	-		hypothetical protein	NA	NA				NA			
OG0014164	GTX0536PRED_007169-T1	GTX0536PRED_007169	mRNA	GTX0536_8	3693063	3693907	+		hypothetical protein	NA	NA				NA			
OG0014166	GTX0536PRED_007985-T1	GTX0536PRED_007985	mRNA	GTX0536_10	1162655	1163900	+		hypothetical protein	NA	NA				NA			
OG0014167	GTX0536PRED_006447-T1	GTX0536PRED_006447	mRNA	GTX0536_7	3852426	3853395	-		hypothetical protein	NA	NA				NA			
OG0014167	GTX0536PRED_011336-T1	GTX0536PRED_011336	mRNA	GTX0536_16	2043089	2044325	+		hypothetical protein	NA	NA				NA			
OG0014186	GTX0536PRED_009894-T1	GTX0536PRED_009894	mRNA	GTX0536_13	1894928	1896956	+		hypothetical protein	NA	NA				NA			
OG0014190	GTX0536PRED_002195-T1	GTX0536PRED_002195	mRNA	GTX0536_2	5057239	5058213	-		hypothetical protein	NA	NA				NA			
OG0014197	GTX0536PRED_011734-T1	GTX0536PRED_011734	mRNA	GTX0536_17	1949698	1954255	-		hypothetical protein	NA	NA				NA			
OG0014198	GTX0536PRED_011725-T1	GTX0536PRED_011725	mRNA	GTX0536_17	1915588	1917286	+		hypothetical protein	NA	NA				NA			
OG0014210	GTX0536PRED_004991-T1	GTX0536PRED_004991	mRNA	GTX0536_6	285989	286814	+		hypothetical protein	NA	NA				NA			
OG0014214	GTX0536PRED_010974-T1	GTX0536PRED_010974	mRNA	GTX0536_15	2259444	2261383	+		hypothetical protein	NA	NA				NA			
OG0014221	GTX0536PRED_010761-T1	GTX0536PRED_010761	mRNA	GTX0536_15	996791	1000422	-		hypothetical protein	NA	NA		PF13366	IPR026350 GxxExxY protein	NA			
OG0014221	GTX0536PRED_010766-T1	GTX0536PRED_010766	mRNA	GTX0536_15	1024650	1028281	+		hypothetical protein	NA	NA		PF13366	IPR026350 GxxExxY protein	NA			
OG0014222	GTX0536PRED_008901-T1	GTX0536PRED_008901	mRNA	GTX0536_11	2788309	2792984	+		hypothetical protein	NA	NA		PF13638	IPR002716 PIN domain	NA			
OG0014222	GTX0536PRED_008901-T2	GTX0536PRED_008901	mRNA	GTX0536_11	2788309	2792984	+		hypothetical protein	NA	NA		PF13638	IPR002716 PIN domain	NA			
OG0014229	GTX0536PRED_005717-T1	GTX0536PRED_005717	mRNA	GTX0536_7	80323	82690	-		hypothetical protein	NA	NA		PF03171	IPR027443 Isopenicillin N synthase-like superfamily;IPR044861 Isopenicillin N synthase-like, Fe(2+) 2OG dioxygenase domain	NA			
OG0014235	GTX0536PRED_003908-T1	GTX0536PRED_003908	mRNA	GTX0536_4	3274573	3277136	-		hypothetical protein	NA	NA				NA			
OG0014235	GTX0536PRED_003908-T2	GTX0536PRED_003908	mRNA	GTX0536_4	3274573	3277136	-		hypothetical protein	NA	NA				NA			
OG0014236	GTX0536PRED_005733-T1	GTX0536PRED_005733	mRNA	GTX0536_7	174500	176574	+		hypothetical protein	NA	NA			IPR032675 Leucine-rich repeat domain superfamily	NA			
OG0014236	GTX0536PRED_005733-T2	GTX0536PRED_005733	mRNA	GTX0536_7	174500	176574	+		hypothetical protein	NA	NA			IPR032675 Leucine-rich repeat domain superfamily	NA			
OG0014251	GTX0536PRED_011846-T1	GTX0536PRED_011846	mRNA	GTX0536_18	256274	257660	+		hypothetical protein	NA	NA				NA			
OG0014282	GTX0536PRED_004634-T1	GTX0536PRED_004634	mRNA	GTX0536_5	2716375	2717130	-		hypothetical protein	NA	NA				NA			
OG0014284	GTX0536PRED_002078-T1	GTX0536PRED_002078	mRNA	GTX0536_2	4447244	4449681	-		hypothetical protein	NA	NA				NA			
OG0014784	GTX0536PRED_000027-T1	GTX0536PRED_000027	mRNA	GTX0536_1	149420	149758	-		hypothetical protein	NA	NA				NA			
OG0014784	GTX0536PRED_010540-T1	GTX0536PRED_010540	mRNA	GTX0536_14	2650487	2651342	-		hypothetical protein	NA	NA				NA			
OG0014785	GTX0536PRED_002169-T1	GTX0536PRED_002169	mRNA	GTX0536_2	4921134	4923486	+		hypothetical protein	NA	NA			IPR003653 Ulp1 protease family, C-terminal catalytic domain;IPR038765 Papain-like cysteine peptidase superfamily	NA	GO_function: GO:0008234 - cysteine-type peptidase activity [Evidence IEA];GO_process: GO:0006508 - proteolysis [Evidence IEA]		
OG0014785	GTX0536PRED_002169-T2	GTX0536PRED_002169	mRNA	GTX0536_2	4921134	4923486	+		hypothetical protein	NA	NA			IPR038765 Papain-like cysteine peptidase superfamily	NA			
OG0014785	GTX0536PRED_002169-T3	GTX0536PRED_002169	mRNA	GTX0536_2	4921134	4923486	+		hypothetical protein	NA	NA			IPR038765 Papain-like cysteine peptidase superfamily	NA			
OG0014786	GTX0536PRED_002238-T1	GTX0536PRED_002238	mRNA	GTX0536_2	5247377	5253793	-		hypothetical protein	NA	NA		PF00069;PF07714	IPR000719 Protein kinase domain;IPR011009 Protein kinase-like domain superfamily	NA	GO_function: GO:0005524 - ATP binding [Evidence IEA];GO_function: GO:0004672 - protein kinase activity [Evidence IEA];GO_process: GO:0006468 - protein phosphorylation [Evidence IEA]		
OG0014786	GTX0536PRED_002238-T2	GTX0536PRED_002238	mRNA	GTX0536_2	5247377	5253793	-		hypothetical protein	NA	NA		PF00069;PF07714	IPR000719 Protein kinase domain;IPR011009 Protein kinase-like domain superfamily	NA	GO_function: GO:0005524 - ATP binding [Evidence IEA];GO_function: GO:0004672 - protein kinase activity [Evidence IEA];GO_process: GO:0006468 - protein phosphorylation [Evidence IEA]		
OG0014786	GTX0536PRED_002238-T3	GTX0536PRED_002238	mRNA	GTX0536_2	5247377	5253793	-		hypothetical protein	NA	NA		PF00069;PF07714	IPR000719 Protein kinase domain;IPR011009 Protein kinase-like domain superfamily	NA	GO_function: GO:0005524 - ATP binding [Evidence IEA];GO_function: GO:0004672 - protein kinase activity [Evidence IEA];GO_process: GO:0006468 - protein phosphorylation [Evidence IEA]		
