Orthogroup	Trebouxia_sp._A48.proteins	GeneID	Feature	Contig	Start	Stop	Strand	Name	Product	Alias.Synonyms	EC_number	BUSCO	PFAM	InterPro	COG	GO.Terms	Protease	CAZyme
OG0011464	GTX0536PRED_004883-T1	GTX0536PRED_004883	mRNA	GTX0536_5	3910892	3911742	-		hypothetical protein	NA	NA				NA			
OG0011467	GTX0536PRED_010928-T1	GTX0536PRED_010928	mRNA	GTX0536_15	2056684	2059258	+		hypothetical protein	NA	NA		PF09414	IPR021122 RNA ligase domain, REL/Rln2	NA			
OG0011469	GTX0536PRED_005953-T1	GTX0536PRED_005953	mRNA	GTX0536_7	1280454	1281877	+		hypothetical protein	NA	NA				NA			
OG0011489	GTX0536PRED_011907-T1	GTX0536PRED_011907	mRNA	GTX0536_18	585648	590007	-		hypothetical protein	NA	NA				NA			
OG0011503	GTX0536PRED_004069-T1	GTX0536PRED_004069	mRNA	GTX0536_4	4251466	4253775	+		hypothetical protein	NA	NA				NA			
OG0011504	GTX0536PRED_002194-T1	GTX0536PRED_002194	mRNA	GTX0536_2	5054132	5056518	-		hypothetical protein	NA	NA				NA			
OG0011543	GTX0536PRED_002297-T1	GTX0536PRED_002297	mRNA	GTX0536_3	25123	25557	-		hypothetical protein	NA	NA				NA			
OG0011543	GTX0536PRED_012465-T1	GTX0536PRED_012465	mRNA	GTX0536_19	1960220	1960602	+		hypothetical protein	NA	NA				NA			
OG0011543	GTX0536PRED_012823-T1	GTX0536PRED_012823	mRNA	GTX0536_6	2124689	2125208	+		hypothetical protein	NA	NA				NA			
OG0011548	GTX0536PRED_008098-T1	GTX0536PRED_008098	mRNA	GTX0536_10	1703100	1704417	+		hypothetical protein	NA	NA		PF00514	IPR000225 Armadillo;IPR011989 Armadillo-like helical;IPR016024 Armadillo-type fold	NA	GO_function: GO:0005515 - protein binding [Evidence IEA]		
OG0012457	GTX0536PRED_010105-T1	GTX0536PRED_010105	mRNA	GTX0536_14	266997	269528	+		hypothetical protein	NA	NA				NA			
OG0012466	GTX0536PRED_010349-T1	GTX0536PRED_010349	mRNA	GTX0536_14	1586141	1587190	+		hypothetical protein	NA	NA				NA			
OG0012471	GTX0536PRED_011542-T1	GTX0536PRED_011542	mRNA	GTX0536_17	765131	766427	-		hypothetical protein	NA	NA				NA			
OG0012488	GTX0536PRED_000997-T1	GTX0536PRED_000997	mRNA	GTX0536_1	5781601	5782070	+		hypothetical protein	NA	NA				NA			
OG0012488	GTX0536PRED_012376-T1	GTX0536PRED_012376	mRNA	GTX0536_19	1428696	1429484	+		hypothetical protein	NA	NA				NA			
OG0012492	GTX0536PRED_005955-T1	GTX0536PRED_005955	mRNA	GTX0536_7	1290606	1292192	+		hypothetical protein	NA	NA				NA			
OG0012496	GTX0536PRED_010211-T1	GTX0536PRED_010211	mRNA	GTX0536_14	847441	849237	+		hypothetical protein	NA	NA				NA			
OG0012496	GTX0536PRED_010214-T1	GTX0536PRED_010214	mRNA	GTX0536_14	872518	874314	+		hypothetical protein	NA	NA				NA			
OG0012497	GTX0536PRED_005141-T1	GTX0536PRED_005141	mRNA	GTX0536_6	1164585	1168530	+		hypothetical protein	NA	NA				NA			
OG0012505	GTX0536PRED_007841-T1	GTX0536PRED_007841	mRNA	GTX0536_10	348728	353156	-		hypothetical protein	NA	NA				NA			
OG0012535	GTX0536PRED_011445-T1	GTX0536PRED_011445	mRNA	GTX0536_17	173241	174200	-		hypothetical protein	NA	NA			IPR011009 Protein kinase-like domain superfamily	NA			
OG0012560	GTX0536PRED_006408-T1	GTX0536PRED_006408	mRNA	GTX0536_7	3655873	3658321	-		hypothetical protein	NA	NA				NA			
OG0012585	GTX0536PRED_001419-T1	GTX0536PRED_001419	mRNA	GTX0536_2	1374336	1375305	-		hypothetical protein	NA	NA				NA			
OG0012590	GTX0536PRED_002126-T1	GTX0536PRED_002126	mRNA	GTX0536_2	4683683	4685481	+		hypothetical protein	NA	NA				NA			
OG0012592	GTX0536PRED_007213-T1	GTX0536PRED_007213	mRNA	GTX0536_9	213621	214412	-		hypothetical protein	NA	NA				NA			
OG0012596	GTX0536PRED_008363-T1	GTX0536PRED_008363	mRNA	GTX0536_10	3183116	3183928	-		hypothetical protein	NA	NA				NA			
OG0012604	GTX0536PRED_004804-T1	GTX0536PRED_004804	mRNA	GTX0536_5	3499880	3502756	+		hypothetical protein	NA	NA				NA			
OG0012889	GTX0536PRED_011109-T1	GTX0536PRED_011109	mRNA	GTX0536_16	745493	746968	-		hypothetical protein	NA	NA				NA			
OG0012890	GTX0536PRED_008682-T1	GTX0536PRED_008682	mRNA	GTX0536_11	1637297	1639499	+		hypothetical protein	NA	NA				NA			
OG0012890	GTX0536PRED_008682-T2	GTX0536PRED_008682	mRNA	GTX0536_11	1637297	1639499	+		hypothetical protein	NA	NA				NA			
OG0012890	GTX0536PRED_008682-T3	GTX0536PRED_008682	mRNA	GTX0536_11	1637297	1639499	+		hypothetical protein	NA	NA				NA			
OG0014178	GTX0536PRED_011906-T1	GTX0536PRED_011906	mRNA	GTX0536_18	572989	575922	+		hypothetical protein	NA	NA				NA			
OG0014279	GTX0536PRED_007747-T1	GTX0536PRED_007747	mRNA	GTX0536_9	3060660	3061240	+		hypothetical protein	NA	NA				NA			
OG0014281	GTX0536PRED_001000-T1	GTX0536PRED_001000	mRNA	GTX0536_1	5794635	5799786	+		hypothetical protein	NA	NA				NA			
OG0014290	GTX0536PRED_005402-T1	GTX0536PRED_005402	mRNA	GTX0536_6	2416119	2422125	+		hypothetical protein	NA	NA				NA			
OG0014291	GTX0536PRED_002381-T1	GTX0536PRED_002381	mRNA	GTX0536_3	502540	503506	+		hypothetical protein	NA	NA				NA			
OG0014297	GTX0536PRED_002481-T1	GTX0536PRED_002481	mRNA	GTX0536_3	989903	990879	+		hypothetical protein	NA	NA				NA			
OG0014303	GTX0536PRED_007840-T1	GTX0536PRED_007840	mRNA	GTX0536_10	346858	347652	-		hypothetical protein	NA	NA				NA			
OG0014304	GTX0536PRED_004002-T1	GTX0536PRED_004002	mRNA	GTX0536_4	3901002	3902798	+		hypothetical protein	NA	NA				NA			
OG0014311	GTX0536PRED_001180-T1	GTX0536PRED_001180	mRNA	GTX0536_2	105523	105822	+		hypothetical protein	NA	NA				NA			
OG0019164	GTX0536PRED_006592-T1	GTX0536PRED_006592	mRNA	GTX0536_8	787828	788145	+		hypothetical protein	NA	NA				NA			
OG0019167	GTX0536PRED_011795-T1	GTX0536PRED_011795	mRNA	GTX0536_17	2317567	2318612	+		hypothetical protein	NA	NA				NA			
OG0019170	GTX0536PRED_003414-T1	GTX0536PRED_003414	mRNA	GTX0536_4	847488	848246	+		hypothetical protein	NA	NA				NA			
