target_id	sample	est_counts	tpm	eff_len	len
GTX0536PRED_000754-T1	XBE2	0	0	3134.81251282051	3386
GTX0536PRED_000754-T1	XSC2	28.0548801276056	5.02970300852741	3158.79893238434	3386
GTX0536PRED_000754-T1	XSE2	0	0	3159.93352568022	3386
GTX0536PRED_000754-T1	XTC2	3.00856022044024	0.529100757128254	3141.29805546701	3386
GTX0536PRED_000754-T1	XTE2	0	0	3131.3921	3386
GTX0536PRED_000755-T1	GTX0547	6.36184572768393	0.635065819011396	5614.00833107925	5847
GTX0536PRED_000755-T1	GTX0548	6.10649369071108	0.607415663687167	5613.1581450654	5847
GTX0536PRED_000755-T1	GTX0549	4.95353555806908	0.48577067879709	5600.6590180968	5847
GTX0536PRED_000755-T1	XBC1	3.24931300459677	0.31505235647245	5587.63810051225	5847
GTX0536PRED_000755-T1	XBC2	2.92508913470156	0.289315781331624	5604.25793435923	5847
GTX0536PRED_000755-T1	XBE1	5.64212111926541	0.550313101401972	5590.584	5847
GTX0536PRED_000755-T1	XBE2	4.17658967188687	0.407527633798673	5595.81251282051	5847
GTX0536PRED_000755-T1	XSC2	0	0	5619.79893238434	5847
GTX0536PRED_000755-T1	XSE2	0	0	5620.93352568022	5847
GTX0536PRED_000755-T1	XTC2	9.02568066132073	0.890025751784759	5602.29805546701	5847
GTX0536PRED_000755-T1	XTE2	6.69022210031372	0.652492415053052	5592.3921	5847
GTX0536PRED_000756-T1	GTX0547	274.354597006369	111.09184893752	1384.00833107925	1617
GTX0536PRED_000756-T1	GTX0548	266.420410215701	107.546679641311	1383.1581450654	1617
GTX0536PRED_000756-T1	GTX0549	262.629116717626	105.237031740093	1370.6590180968	1617
GTX0536PRED_000756-T1	XBC1	30.8684735436693	12.3182947098829	1357.63810051225	1617
GTX0536PRED_000756-T1	XBC2	95.0653968778007	38.3447002429866	1374.25793435923	1617
GTX0536PRED_000756-T1	XBE1	83.2212865091648	33.3529068329493	1360.584	1617
GTX0536PRED_000756-T1	XBE2	65.4332381928944	26.1580721909402	1365.81251282051	1617
GTX0536PRED_000756-T1	XSC2	168.329280765633	68.5904419265433	1389.79893238434	1617
GTX0536PRED_000756-T1	XSE2	343.878323592447	139.767626201224	1390.93352568022	1617
GTX0536PRED_000756-T1	XTC2	37.607002755503	15.1394149843371	1372.29805546701	1617
GTX0536PRED_000756-T1	XTE2	50.8456879623843	20.3556303997357	1362.3921	1617
GTX0536PRED_000757-T1	GTX0547	126.441683837718	37.5115539241424	1889.00833107925	2122
GTX0536PRED_000757-T1	GTX0548	109.424427264194	32.3576719969219	1888.1581450654	2122
GTX0536PRED_000757-T1	GTX0549	120.536031913014	35.2954030535097	1875.6590180968	2122
GTX0536PRED_000757-T1	XBC1	51.9890080735483	15.1217656307792	1862.63810051225	2122
GTX0536PRED_000757-T1	XBC2	52.6516044246281	15.530175076838	1879.25793435923	2122
GTX0536PRED_000757-T1	XBE1	59.2422717522868	17.3157585006767	1865.584	2122
GTX0536PRED_000757-T1	XBE2	34.8049139323906	10.1580116344415	1870.81251282051	2122
GTX0536PRED_000757-T1	XSC2	0	0	1894.79893238434	2122
GTX0536PRED_000757-T1	XSE2	0	0	1895.93352568022	2122
GTX0536PRED_000757-T1	XTC2	42.1198430861634	12.3948802085106	1877.29805546701	2122
GTX0536PRED_000757-T1	XTE2	20.0706663009412	5.86217553440321	1867.3921	2122
GTX0536PRED_000758-T1	GTX0547	1576.60169658567	704.579861038262	1254.00833107925	1487
GTX0536PRED_000758-T1	GTX0548	1930.73541643563	860.237230246173	1253.1581450654	1487
GTX0536PRED_000758-T1	GTX0549	1812.35188927353	802.315593491358	1240.6590180968	1487
GTX0536PRED_000758-T1	XBC1	828.574816172176	365.662836821783	1227.63810051225	1487
GTX0536PRED_000758-T1	XBC2	957.966691614761	426.767289554496	1244.25793435923	1487
GTX0536PRED_000758-T1	XBE1	840.676046770546	372.513514992514	1230.584	1487
GTX0536PRED_000758-T1	XBE2	746.217354710455	329.694091931675	1235.81251282051	1487
GTX0536PRED_000758-T1	XSC2	1094.14032497662	491.844359699207	1259.79893238434	1487
GTX0536PRED_000758-T1	XSE2	887.427931851476	397.877211485215	1260.93352568022	1487
GTX0536PRED_000758-T1	XTC2	708.515931913677	315.074049301473	1242.29805546701	1487
GTX0536PRED_000758-T1	XTE2	598.105855768047	264.704725384383	1232.3921	1487
GTX0536PRED_000759-T1	GTX0547	43.737689377827	18.48494833453	1326.00833107925	1559
GTX0536PRED_000759-T1	GTX0548	42.8439476686987	18.0519084537263	1325.1581450654	1559
GTX0536PRED_000759-T1	GTX0549	33.0235703871272	13.8174290780481	1312.6590180968	1559
GTX0536PRED_000759-T1	XBC1	0	0	1299.63810051225	1559
GTX0536PRED_000759-T1	XBC2	0	0	1316.25793435923	1559
GTX0536PRED_000759-T1	XBE1	0	0	1302.584	1559
GTX0536PRED_000759-T1	XBE2	0	0	1307.81251282051	1559
GTX0536PRED_000759-T1	XSC2	56.1097602552111	23.8591879107494	1331.79893238434	1559
GTX0536PRED_000759-T1	XSE2	22.1856982962869	9.40963494053167	1332.93352568022	1559
GTX0536PRED_000759-T1	XTC2	4.51284033066036	1.89690212117357	1314.29805546701	1559
GTX0536PRED_000759-T1	XTE2	0	0	1304.3921	1559
GTX0536PRED_000760-T1	GTX0547	214.371480145349	87.1813964535267	1378.00833107925	1611
GTX0536PRED_000760-T1	GTX0548	167.830084660833	68.0436106968632	1377.1581450654	1611
GTX0536PRED_000760-T1	GTX0549	184.106404908234	74.0968751165822	1364.6590180968	1611
GTX0536PRED_000760-T1	XBC1	76.3588556080241	30.6068361977514	1351.63810051225	1611
GTX0536PRED_000760-T1	XBC2	181.355526351497	73.4706620626979	1368.25793435923	1611
GTX0536PRED_000760-T1	XBE1	80.4002259495321	32.3650254104267	1354.584	1611
GTX0536PRED_000760-T1	XBE2	148.965031630632	59.8141186328378	1359.81251282051	1611
GTX0536PRED_000760-T1	XSC2	383.416695077276	156.911196896942	1383.79893238434	1611
GTX0536PRED_000760-T1	XSE2	354.971172740591	144.901312810506	1384.93352568022	1611
GTX0536PRED_000760-T1	XTC2	138.393770140251	55.9577069964212	1366.29805546701	1611
GTX0536PRED_000760-T1	XTE2	139.156619686525	55.9565801709213	1356.3921	1611
GTX0536PRED_000761-T1	GTX0547	0.340813163983067	8.482225921245	22.5172413793103	81
GTX0536PRED_000761-T1	GTX0548	0.295475501163439	7.25307763895569	22.7457627118644	81
GTX0536PRED_000761-T1	GTX0549	0.550392839785454	10.4089370939529	29.0416666666667	81
GTX0536PRED_000761-T1	XBC1	0	0	30.9090909090909	81
GTX0536PRED_000761-T1	XBC2	0	0	24.8636363636364	81
GTX0536PRED_000761-T1	XBE1	0	0	13.1666666666667	81
GTX0536PRED_000761-T1	XBE2	0	0	27	81
GTX0536PRED_000761-T1	XSC2	0	0	20.85	81
GTX0536PRED_000761-T1	XSE2	0	0	18.6666666666667	81
GTX0536PRED_000761-T1	XTC2	0	0	26.2307692307692	81
GTX0536PRED_000761-T1	XTE2	0	0	21.5	81
GTX0536PRED_000762-T1	GTX0547	263.562180146906	36.9443520732753	3998.00833107925	4231
GTX0536PRED_000762-T1	GTX0548	254.305914668	35.5227420753282	3997.1581450654	4231
GTX0536PRED_000762-T1	GTX0549	251.988188481773	34.7331495424392	3984.6590180968	4231
GTX0536PRED_000762-T1	XBC1	269.692979381532	36.789122273686	3971.63810051225	4231
GTX0536PRED_000762-T1	XBC2	182.818070918847	25.4089675515745	3988.25793435923	4231
GTX0536PRED_000762-T1	XBE1	272.232344004556	37.3484572599189	3974.584	4231
GTX0536PRED_000762-T1	XBE2	233.889021625665	32.0882203898637	3979.81251282051	4231
GTX0536PRED_000762-T1	XSC2	243.142294439248	34.3909488470254	4003.79893238434	4231
GTX0536PRED_000762-T1	XSE2	255.135530407299	36.0150311251267	4004.93352568022	4231
GTX0536PRED_000762-T1	XTC2	329.437344138206	45.6553713807443	3986.29805546701	4231
GTX0536PRED_000762-T1	XTE2	228.805595830729	31.3841221070827	3976.3921	4231
GTX0536PRED_000763-T1	GTX0547	73.1612258683652	82.7873144798512	495.251542374716	728
GTX0536PRED_000763-T1	GTX0548	69.2397591059659	78.233172613099	494.158145065398	728
GTX0536PRED_000763-T1	GTX0549	69.2577656730029	78.9649375689619	481.714063041219	728
GTX0536PRED_000763-T1	XBC1	0	0	468.670958809277	728
GTX0536PRED_000763-T1	XBC2	0	0	485.257934359225	728
GTX0536PRED_000763-T1	XBE1	0	0	471.584	728
GTX0536PRED_000763-T1	XBE2	0	0	476.812512820513	728
GTX0536PRED_000763-T1	XSC2	0	0	500.798932384342	728
GTX0536PRED_000763-T1	XSE2	0	0	502.001203875332	728
GTX0536PRED_000763-T1	XTC2	4.51284033066036	5.15816317229157	483.329954093344	728
GTX0536PRED_000763-T1	XTE2	0	0	473.439943994399	728
GTX0536PRED_000764-T1	GTX0547	107.356146654666	34.6165449281436	1738.00833107925	1971
GTX0536PRED_000764-T1	GTX0548	119.372102470029	38.3676181028889	1737.1581450654	1971
GTX0536PRED_000764-T1	GTX0549	116.958478454409	37.2463406570791	1724.6590180968	1971
GTX0536PRED_000764-T1	XBC1	71.4848861011289	22.6267270536951	1711.63810051225	1971
GTX0536PRED_000764-T1	XBC2	26.325802212314	8.44353269118839	1728.25793435923	1971
GTX0536PRED_000764-T1	XBE1	33.8527267155924	10.7661273627477	1714.584	1971
GTX0536PRED_000764-T1	XBE2	33.412717375095	10.6078922697953	1719.81251282051	1971
GTX0536PRED_000764-T1	XSC2	46.7581335460093	15.1850653941916	1743.79893238434	1971
GTX0536PRED_000764-T1	XSE2	110.928491481435	35.939529191398	1744.93352568022	1971
GTX0536PRED_000764-T1	XTC2	24.0684817635219	7.70232312664443	1726.29805546701	1971
GTX0536PRED_000764-T1	XTE2	17.3945774608157	5.52751490225152	1716.3921	1971
GTX0536PRED_000765-T1	GTX0547	61.389218610752	30.0989515206967	1143.00833107925	1376
GTX0536PRED_000765-T1	GTX0548	51.5425151455031	25.1965290466158	1142.1581450654	1376
GTX0536PRED_000765-T1	GTX0549	49.957487660145	24.2889287553589	1129.6590180968	1376
GTX0536PRED_000765-T1	XBC1	0	0	1116.63810051225	1376
GTX0536PRED_000765-T1	XBC2	0	0	1133.25793435923	1376
GTX0536PRED_000765-T1	XBE1	0	0	1119.584	1376
GTX0536PRED_000765-T1	XBE2	0	0	1124.81251282051	1376
GTX0536PRED_000765-T1	XSC2	0	0	1148.79893238434	1376
GTX0536PRED_000765-T1	XSE2	0	0	1149.93352568022	1376
GTX0536PRED_000765-T1	XTC2	0	0	1131.29805546701	1376
GTX0536PRED_000765-T1	XTE2	0	0	1121.3921	1376
GTX0536PRED_000765-T2	GTX0547	9.61352388572038	5.17035158526097	1042.00833107925	1275
GTX0536PRED_000765-T2	GTX0548	19.7655724686069	10.5997115959292	1041.1581450654	1275
GTX0536PRED_000765-T2	GTX0549	15.8144566942167	8.44380088104947	1028.6590180968	1275
GTX0536PRED_000765-T2	XBC1	60.1122905850402	32.0659230597831	1015.63810051225	1275
GTX0536PRED_000765-T2	XBC2	24.8632576449633	13.3512194746087	1032.25793435923	1275
GTX0536PRED_000765-T2	XBE1	31.0316661559597	16.6124187188149	1018.584	1275
GTX0536PRED_000765-T2	XBE2	33.412717375095	17.8192643983092	1023.81251282051	1275
GTX0536PRED_000765-T2	XSC2	0	0	1047.79893238434	1275
GTX0536PRED_000765-T2	XSE2	0	0	1048.93352568022	1275
GTX0536PRED_000765-T2	XTC2	19.5556414328616	10.4857139247325	1030.29805546701	1275
GTX0536PRED_000765-T2	XTE2	22.7467551410667	12.1586375008772	1020.3921	1275
GTX0536PRED_000766-T1	GTX0547	213.285914772715	78.5849246179942	1521.00833107925	1754
GTX0536PRED_000766-T1	GTX0548	227.634449170631	83.6085263111638	1520.1581450654	1754
GTX0536PRED_000766-T1	GTX0549	187.696714113545	68.3767862532272	1507.6590180968	1754
GTX0536PRED_000766-T1	XBC1	0	0	1494.63810051225	1754
GTX0536PRED_000766-T1	XBC2	0	0	1511.25793435923	1754
GTX0536PRED_000766-T1	XBE1	0	0	1497.584	1754
GTX0536PRED_000766-T1	XBE2	0	0	1502.81251282051	1754
GTX0536PRED_000766-T1	XSC2	0	0	1526.79893238434	1754
GTX0536PRED_000766-T1	XSE2	0	0	1527.93352568022	1754
GTX0536PRED_000766-T1	XTC2	0	0	1509.29805546701	1754
GTX0536PRED_000766-T1	XTE2	0	0	1499.3921	1754
GTX0536PRED_000767-T1	GTX0547	68.2938316263728	10.3355941671467	3703.00833107925	3936
GTX0536PRED_000767-T1	GTX0548	57.5257433248148	8.6757818872608	3702.1581450654	3936
GTX0536PRED_000767-T1	GTX0549	52.5953357143297	7.82917758382411	3689.6590180968	3936
GTX0536PRED_000767-T1	XBC1	100.7287031425	14.8430042825067	3676.63810051225	3936
GTX0536PRED_000767-T1	XBC2	133.091555628921	19.975239552872	3693.25793435923	3936
GTX0536PRED_000767-T1	XBE1	115.663482944941	17.140447997276	3679.584	3936
GTX0536PRED_000767-T1	XBE2	84.9239899950331	12.5838462337303	3684.81251282051	3936
GTX0536PRED_000767-T1	XSC2	9.35162670920186	1.42793941140154	3708.79893238434	3936
GTX0536PRED_000767-T1	XSE2	11.0928491481435	1.69038310118333	3709.93352568022	3936
GTX0536PRED_000767-T1	XTC2	102.291047494968	15.3090179265668	3691.29805546701	3936
GTX0536PRED_000767-T1	XTE2	68.2402654232	10.1102332886455	3681.3921	3936
GTX0536PRED_000768-T1	GTX0547	11.1332300234469	3.97400018473783	1570.00833107925	1803
GTX0536PRED_000768-T1	GTX0548	15.0692505593354	5.3619935980873	1569.1581450654	1803
GTX0536PRED_000768-T1	GTX0549	11.6499817754588	4.11042661411077	1556.6590180968	1803
GTX0536PRED_000768-T1	XBC1	0	0	1543.63810051225	1803
GTX0536PRED_000768-T1	XBC2	0	0	1560.25793435923	1803
GTX0536PRED_000768-T1	XBE1	0	0	1546.584	1803
GTX0536PRED_000768-T1	XBE2	0	0	1551.81251282051	1803
GTX0536PRED_000768-T1	XSC2	0	0	1575.79893238434	1803
GTX0536PRED_000768-T1	XSE2	0	0	1576.93352568022	1803
GTX0536PRED_000768-T1	XTC2	0	0	1558.29805546701	1803
GTX0536PRED_000768-T1	XTE2	0	0	1548.3921	1803
GTX0536PRED_000769-T1	GTX0547	29.9915584305099	36.9987808943586	454.276505926287	687
GTX0536PRED_000769-T1	GTX0548	35.1615846384493	43.3231475140543	453.158145065398	687
GTX0536PRED_000769-T1	GTX0549	30.7302668880212	38.2935242389735	440.753875465489	687
GTX0536PRED_000769-T1	XBC1	0	0	427.670958809277	687
GTX0536PRED_000769-T1	XBC2	0	0	444.257934359225	687
GTX0536PRED_000769-T1	XBE1	0	0	430.584	687
GTX0536PRED_000769-T1	XBE2	0	0	435.812512820513	687
GTX0536PRED_000769-T1	XSC2	0	0	459.798932384342	687
GTX0536PRED_000769-T1	XSE2	0	0	461.020046245867	687
GTX0536PRED_000769-T1	XTC2	0	0	442.329954093344	687
GTX0536PRED_000769-T1	XTE2	0	0	432.439943994399	687
GTX0536PRED_000770-T1	GTX0547	612.214046901584	137.181898664568	2501.00833107925	2734
GTX0536PRED_000770-T1	GTX0548	520.332357548816	116.202295151453	2500.1581450654	2734
GTX0536PRED_000770-T1	GTX0549	514.342108779506	113.557644213992	2487.6590180968	2734
GTX0536PRED_000770-T1	XBC1	519.890080735483	113.820185687255	2474.63810051225	2734
GTX0536PRED_000770-T1	XBC2	500.190242033967	111.29295010358	2491.25793435923	2734
GTX0536PRED_000770-T1	XBE1	682.696655431114	150.253297560154	2477.584	2734
GTX0536PRED_000770-T1	XBE2	501.190760626425	110.219272091881	2482.81251282051	2734
GTX0536PRED_000770-T1	XSC2	37.4065068368074	8.45052245092243	2506.79893238434	2734
GTX0536PRED_000770-T1	XSE2	11.0928491481435	2.50054830963768	2507.93352568022	2734
GTX0536PRED_000770-T1	XTC2	454.292593286477	100.820204939016	2489.29805546701	2734
GTX0536PRED_000770-T1	XTE2	521.83732382447	114.794867389351	2479.3921	2734
GTX0536PRED_000771-T1	GTX0547	11.0163214815838	8.35356746562268	739.049069465484	972
GTX0536PRED_000771-T1	GTX0548	9.70843241739481	7.34346531663022	738.158145065398	972
GTX0536PRED_000771-T1	GTX0549	10.9120805420139	8.25905029664631	725.659018096805	972
GTX0536PRED_000771-T1	XBC1	0	0	712.638100512253	972
GTX0536PRED_000771-T1	XBC2	0	0	729.257934359225	972
GTX0536PRED_000771-T1	XBE1	0	0	715.584	972
GTX0536PRED_000771-T1	XBE2	0	0	720.812512820513	972
GTX0536PRED_000771-T1	XSC2	0	0	744.798932384342	972
GTX0536PRED_000771-T1	XSE2	0	0	745.963025948714	972
GTX0536PRED_000771-T1	XTC2	0	0	727.298055467007	972
GTX0536PRED_000771-T1	XTE2	0	0	717.3921	972
GTX0536PRED_000772-T1	GTX0547	2.34480064765483	4.40290253599056	298.452699409758	531
GTX0536PRED_000772-T1	GTX0548	1.83559420415396	3.44573499625616	297.437797490264	531
GTX0536PRED_000772-T1	GTX0549	2.21490777449575	4.26707634362708	285.088946684005	531
GTX0536PRED_000772-T1	XBC1	0	0	271.925523070528	531
GTX0536PRED_000772-T1	XBC2	0	0	288.276516210173	531
GTX0536PRED_000772-T1	XBE1	0	0	274.67500250075	531
GTX0536PRED_000772-T1	XBE2	0	0	279.852150721466	531
GTX0536PRED_000772-T1	XSC2	0	0	303.813478122006	531
GTX0536PRED_000772-T1	XSE2	0	0	305.100789418353	531
GTX0536PRED_000772-T1	XTC2	0	0	286.367810228287	531
GTX0536PRED_000772-T1	XTE2	0	0	276.63214249975	531
GTX0536PRED_000773-T1	GTX0547	32.1500418024027	12.5818544005898	1432.00833107925	1665
GTX0536PRED_000773-T1	GTX0548	26.9867624395941	10.5284517699224	1431.1581450654	1665
GTX0536PRED_000773-T1	GTX0549	30.0881419082715	11.6485666917944	1418.6590180968	1665
GTX0536PRED_000773-T1	XBC1	22.7451910321774	8.7666874213787	1405.63810051225	1665
GTX0536PRED_000773-T1	XBC2	54.1141489919789	21.0903410288805	1422.25793435923	1665
GTX0536PRED_000773-T1	XBE1	35.2632569954088	13.6509946322346	1408.584	1665
GTX0536PRED_000773-T1	XBE2	20.8829483594344	8.06488912727659	1413.81251282051	1665
GTX0536PRED_000773-T1	XSC2	0	0	1437.79893238434	1665
GTX0536PRED_000773-T1	XSE2	0	0	1438.93352568022	1665
GTX0536PRED_000773-T1	XTC2	4.51284033066036	1.75533210066242	1420.29805546701	1665
GTX0536PRED_000773-T1	XTE2	12.0423997805647	4.65699444080458	1410.3921	1665
GTX0536PRED_000774-T1	GTX0547	21.3576249429389	15.6867268223591	763.008331079253	996
GTX0536PRED_000774-T1	GTX0548	17.2360709012006	12.6268356926306	762.158145065398	996
GTX0536PRED_000774-T1	GTX0549	16.8787137534206	12.3660421697667	749.659018096805	996
GTX0536PRED_000774-T1	XBC1	0	0	736.638100512253	996
GTX0536PRED_000774-T1	XBC2	10.2378119714555	7.53380835682573	753.257934359225	996
GTX0536PRED_000774-T1	XBE1	1.41053027981635	1.03996693400893	739.584	996
GTX0536PRED_000774-T1	XBE2	8.35317934377375	6.12354973440222	744.812512820513	996
GTX0536PRED_000774-T1	XSC2	0	0	768.798932384342	996
GTX0536PRED_000774-T1	XSE2	0	0	769.963025948714	996
GTX0536PRED_000774-T1	XTC2	18.0513613226415	13.2735323943835	751.298055467007	996
GTX0536PRED_000774-T1	XTE2	1.33804442006274	0.984362640835425	741.3921	996
GTX0536PRED_000775-T1	GTX0547	170.179373215545	191.037936290042	499.224579252124	732
GTX0536PRED_000775-T1	GTX0548	178.66418637016	200.249584164316	498.158145065398	732
GTX0536PRED_000775-T1	GTX0549	166.218637615207	187.955130683936	485.714063041219	732
GTX0536PRED_000775-T1	XBC1	21.120534529879	24.2083639076453	472.670958809277	732
GTX0536PRED_000775-T1	XBC2	21.9381685102617	24.8549918539382	489.257934359225	732
GTX0536PRED_000775-T1	XBE1	14.1053027981635	16.172598424717	475.584	732
GTX0536PRED_000775-T1	XBE2	16.7063586875475	18.9716213428251	480.812512820513	732
GTX0536PRED_000775-T1	XSC2	0	0	504.798932384342	732
GTX0536PRED_000775-T1	XSE2	0	0	506.001203875332	732
GTX0536PRED_000775-T1	XTC2	6.01712044088048	6.82110001879651	487.329954093344	732
GTX0536PRED_000775-T1	XTE2	0	0	477.439943994399	732
GTX0536PRED_000776-T1	GTX0547	87.0227409398025	13.7415080635936	3549.00833107925	3782
GTX0536PRED_000776-T1	GTX0548	95.5478785764386	15.0355539388453	3548.1581450654	3782
GTX0536PRED_000776-T1	GTX0549	98.334139139753	15.2752768573861	3535.6590180968	3782
GTX0536PRED_000776-T1	XBC1	7.59028765947117	1.16737304421859	3522.63810051225	3782
GTX0536PRED_000776-T1	XBC2	61.7863424126685	9.67679202093357	3539.25793435923	3782
GTX0536PRED_000776-T1	XBE1	59.3587359075922	9.18075085450735	3525.584	3782
GTX0536PRED_000776-T1	XBE2	39.1160612053451	6.04893430379509	3530.81251282051	3782
GTX0536PRED_000776-T1	XSC2	0	0	3554.79893238434	3782
GTX0536PRED_000776-T1	XSE2	0	0	3555.93352568022	3782
GTX0536PRED_000776-T1	XTC2	7.05714470657736	1.10216391214397	3537.29805546701	3782
GTX0536PRED_000776-T1	XTE2	43.8178398109402	6.7753193609465	3527.3921	3782
GTX0536PRED_000776-T2	GTX0547	119.169223269953	23.894044036337	2795.00833107925	3028
GTX0536PRED_000776-T2	GTX0548	125.270812626372	25.0322717208765	2794.1581450654	3028
GTX0536PRED_000776-T2	GTX0549	98.5230332235109	19.4531092897474	2781.6590180968	3028
GTX0536PRED_000776-T2	XBC1	179.245210104843	35.0752537441246	2768.63810051225	3028
GTX0536PRED_000776-T2	XBC2	83.0055697550587	16.5193497933523	2785.25793435923	3028
GTX0536PRED_000776-T2	XBE1	119.778609629085	23.5654559286185	2771.584	3028
GTX0536PRED_000776-T2	XBE2	91.7504151804436	18.0409701623474	2776.81251282051	3028
GTX0536PRED_000776-T2	XSC2	112.219520510422	22.6904120961247	2800.79893238434	3028
GTX0536PRED_000776-T2	XSE2	99.8356423332911	20.1435472781989	2801.93352568022	3028
GTX0536PRED_000776-T2	XTC2	125.319504992793	24.8741228052658	2783.29805546701	3028
GTX0536PRED_000776-T2	XTE2	51.1833140135147	10.0658319024588	2773.3921	3028
GTX0536PRED_000777-T1	GTX0547	841.013284322216	478.003337746133	986.008331079253	1219
GTX0536PRED_000777-T1	GTX0548	745.681673102799	422.618855541398	985.158145065398	1219
GTX0536PRED_000777-T1	GTX0549	734.774441113581	414.904904195389	972.659018096805	1219
GTX0536PRED_000777-T1	XBC1	191.709467271209	108.231962064422	959.638100512253	1219
GTX0536PRED_000777-T1	XBC2	285.196190633402	161.931104562456	976.257934359225	1219
GTX0536PRED_000777-T1	XBE1	262.358632045841	148.621398564181	962.584	1219
GTX0536PRED_000777-T1	XBE2	316.028618506107	178.292710598065	967.812512820513	1219
GTX0536PRED_000777-T1	XSC2	65.461386964413	37.378121654645	991.798932384342	1219
GTX0536PRED_000777-T1	XSE2	88.7427931851476	50.5267172565428	992.93352568022	1219
GTX0536PRED_000777-T1	XTC2	478.361075049998	271.239426230727	974.298055467007	1219
GTX0536PRED_000777-T1	XTE2	537.893856865223	304.211400685582	964.3921	1219
GTX0536PRED_000778-T1	GTX0547	493.429883703466	57.1922100750218	4835.00833107925	5068
GTX0536PRED_000778-T1	GTX0548	467.576901859717	54.0049474370426	4834.1581450654	5068
GTX0536PRED_000778-T1	GTX0549	392.430094767028	44.7013825854429	4821.6590180968	5068
GTX0536PRED_000778-T1	XBC1	505.268172214798	56.9271317385753	4808.63810051225	5068
GTX0536PRED_000778-T1	XBC2	449.001182176689	51.5796137255066	4825.25793435923	5068
GTX0536PRED_000778-T1	XBE1	599.47536892195	67.937239501976	4811.584	5068
GTX0536PRED_000778-T1	XBE2	406.521394730322	46.0810188014468	4816.81251282051	5068
GTX0536PRED_000778-T1	XSC2	46.7581335460093	5.47010962290376	4840.79893238434	5068
GTX0536PRED_000778-T1	XSE2	44.3713965925738	5.18074765385575	4841.93352568022	5068
GTX0536PRED_000778-T1	XTC2	406.155629759433	46.5197312407317	4823.29805546701	5068
GTX0536PRED_000778-T1	XTE2	628.88087742949	71.2606359581105	4813.3921	5068
GTX0536PRED_000779-T1	GTX0547	68.1626327966135	119.621045734105	319.335660928873	552
GTX0536PRED_000779-T1	GTX0548	65.5955612582835	115.025925917384	318.405137912385	552
GTX0536PRED_000779-T1	GTX0549	75.7707476104641	135.970440586314	306.063973647712	552
GTX0536PRED_000779-T1	XBC1	0	0	292.925523070528	552
GTX0536PRED_000779-T1	XBC2	0	0	309.271463257	552
GTX0536PRED_000779-T1	XBE1	0	0	295.647229445889	552
GTX0536PRED_000779-T1	XBE2	0	0	300.812512820513	552
GTX0536PRED_000779-T1	XSC2	0	0	324.798932384342	552
GTX0536PRED_000779-T1	XSE2	0	0	326.082377675841	552
GTX0536PRED_000779-T1	XTC2	0	0	307.329954093344	552
GTX0536PRED_000779-T1	XTE2	0	0	297.545018007203	552
GTX0536PRED_000780-T1	GTX0547	188.696888458625	50.3561338221992	2100.00833107925	2333
GTX0536PRED_000780-T1	GTX0548	184.475204559707	49.0675297793551	2099.1581450654	2333
GTX0536PRED_000780-T1	GTX0549	185.757583427591	48.893396860787	2086.6590180968	2333
GTX0536PRED_000780-T1	XBC1	188.460154266613	49.2386380797652	2073.63810051225	2333
GTX0536PRED_000780-T1	XBC2	125.778832792167	33.3548363413274	2090.25793435923	2333
GTX0536PRED_000780-T1	XBE1	167.853103298146	44.076235628188	2076.584	2333
GTX0536PRED_000780-T1	XBE2	179.593355891136	47.1028363000701	2081.81251282051	2333
GTX0536PRED_000780-T1	XSC2	93.5162670920186	25.1493154596631	2105.79893238434	2333
GTX0536PRED_000780-T1	XSE2	44.3713965925738	11.9058505869067	2106.93352568022	2333
GTX0536PRED_000780-T1	XTC2	156.445131462893	41.386470244715	2088.29805546701	2333
GTX0536PRED_000780-T1	XTE2	107.04355360502	28.0908952820027	2078.3921	2333
GTX0536PRED_000781-T1	GTX0547	68.8442591245796	172.403695108051	223.78440516213	456
GTX0536PRED_000781-T1	GTX0548	67.6638897664276	169.476862139059	222.919416896982	456
GTX0536PRED_000781-T1	GTX0549	71.551069172109	186.304874410333	210.934226552984	456
GTX0536PRED_000781-T1	XBC1	3.24931300459677	8.91941374583476	197.36706927669	456
GTX0536PRED_000781-T1	XBC2	5.85017826940312	15.1935012383512	213.433393347201	456
GTX0536PRED_000781-T1	XBE1	12.6947725183472	34.6369862915166	199.85243768145	456
GTX0536PRED_000781-T1	XBE2	2.78439311459125	7.40941608369661	205.184700725928	456
GTX0536PRED_000781-T1	XSC2	0	0	228.976806830115	456
GTX0536PRED_000781-T1	XSE2	0	0	230.342197903115	456
GTX0536PRED_000781-T1	XTC2	18.0513613226415	47.0804008256264	211.815934065934	456
GTX0536PRED_000781-T1	XTE2	8.02826652037647	21.6880963963391	201.898406973249	456
GTX0536PRED_000782-T1	GTX0547	86.5665436516991	23.7808182939987	2040.00833107925	2273
GTX0536PRED_000782-T1	GTX0548	86.4758300071665	23.6780091075587	2039.1581450654	2273
GTX0536PRED_000782-T1	GTX0549	83.7514437873532	22.6969113770844	2026.6590180968	2273
GTX0536PRED_000782-T1	XBC1	147.843741709153	39.7778200738444	2013.63810051225	2273
GTX0536PRED_000782-T1	XBC2	96.5279414451515	26.3543896445696	2030.25793435923	2273
GTX0536PRED_000782-T1	XBE1	156.568861059615	42.3363779769891	2016.584	2273
