target_id	length	eff_length	est_counts	tpm
GTX0536PRED_001336-T2	2974	2717.58	0	0
GTX0536PRED_001337-T1	651	394.584	0	0
GTX0536PRED_001338-T1	3239	2982.58	226	60.1421
GTX0536PRED_001339-T1	1475	1218.58	32	20.8429
GTX0536PRED_001340-T1	1587	1330.58	24	14.3163
GTX0536PRED_001341-T1	3338	3081.58	128	32.9685
GTX0536PRED_001341-T2	3150	2893.58	0	0
GTX0536PRED_001342-T1	3435	3178.58	219	54.6856
GTX0536PRED_001343-T1	11160	10903.6	0	0
GTX0536PRED_001344-T1	981	724.584	0	0
GTX0536PRED_001345-T1	882	625.584	68	86.2752
GTX0536PRED_001346-T1	1604	1347.58	0	0
GTX0536PRED_001346-T2	1470	1213.58	81	52.9758
GTX0536PRED_001347-T1	1580	1323.58	87	52.1711
GTX0536PRED_001348-T1	957	700.584	53	60.0452
GTX0536PRED_001349-T1	867	610.584	36	46.7972
GTX0536PRED_001350-T1	1335	1078.58	3260	2398.98
GTX0536PRED_001351-T1	1435	1178.58	53	35.6926
GTX0536PRED_001351-T2	1233	976.584	0	0
GTX0536PRED_001352-T1	1324	1067.58	0	0
GTX0536PRED_001353-T1	2158	1901.58	143	59.6875
GTX0536PRED_001354-T1	3108	2851.58	71	19.7622
GTX0536PRED_001355-T1	1104	847.584	0	0
GTX0536PRED_001356-T1	1471	1214.58	37	24.1789
GTX0536PRED_001357-T1	1446	1189.58	3	2.00165
GTX0536PRED_001357-T2	1171	914.584	0	0
GTX0536PRED_001358-T1	7073	6816.58	2	0.232877
GTX0536PRED_001359-T1	3281	3024.58	44	11.5465
GTX0536PRED_001360-T1	408	153.099	3	15.5529
GTX0536PRED_001361-T1	2626	2369.58	15	5.02437
GTX0536PRED_001362-T1	1608	1351.58	168	98.6572
GTX0536PRED_001363-T1	2578	2321.58	15	5.12825
GTX0536PRED_001364-T1	1880	1623.58	19	9.28841
GTX0536PRED_001365-T1	1351	1094.58	6	4.35076
GTX0536PRED_001366-T1	3911	3654.58	166	36.0523
GTX0536PRED_001367-T1	510	253.675	0	0
GTX0536PRED_001368-T1	1397	1140.58	17	11.83
GTX0536PRED_001369-T1	864	607.584	0	0
GTX0536PRED_001370-T1	2082	1825.58	22	9.56497
GTX0536PRED_001371-T1	2334	2077.58	1	0.382036
GTX0536PRED_001372-T1	1598	1341.58	80	47.3298
GTX0536PRED_001373-T1	1328	1071.58	0	0
GTX0536PRED_001374-T1	1904	1647.58	56	26.9776
GTX0536PRED_001375-T1	3755	3498.58	174	39.4748
GTX0536PRED_001376-T1	1560	1303.58	0	0
GTX0536PRED_001377-T1	1287	1030.58	68	52.3707
GTX0536PRED_001378-T1	612	355.584	0	0
GTX0536PRED_001379-T1	1250	993.584	13	10.3849
GTX0536PRED_001380-T1	1887	1630.58	58	28.2324
GTX0536PRED_001381-T1	1408	1151.58	85	58.5849
GTX0536PRED_001382-T1	1496	1239.58	42	26.8928
GTX0536PRED_001382-T2	1271	1014.58	0	0
GTX0536PRED_001383-T1	1941	1684.58	30	14.1349
GTX0536PRED_001384-T1	1386	1129.58	208	146.153
GTX0536PRED_001385-T1	2275	2018.58	134	52.6891
GTX0536PRED_001386-T1	5263	5006.58	80	12.6827
GTX0536PRED_001387-T1	1140	883.584	24	21.5589
GTX0536PRED_001388-T1	2484	2227.58	118	42.0446
GTX0536PRED_001389-T1	9642	9385.58	205	17.3363
GTX0536PRED_001390-T1	963	706.584	0	0
GTX0536PRED_001390-T2	1013	756.584	0	0
GTX0536PRED_001391-T1	2496	2239.58	169.088	59.9249
GTX0536PRED_001392-T1	1368	1111.58	102	72.8317
GTX0536PRED_001393-T1	1354	1097.58	0	0
GTX0536PRED_001393-T2	1455	1198.58	0	0
GTX0536PRED_001394-T1	3671	3414.58	120	27.8937
GTX0536PRED_001395-T1	1783	1526.58	27	14.038
GTX0536PRED_001396-T1	1042	785.584	90	90.9311
GTX0536PRED_001397-T1	2982	2725.58	45	13.1044
GTX0536PRED_001398-T1	1934	1677.58	43	20.3445
GTX0536PRED_001399-T1	4867	4610.58	90	15.4935
GTX0536PRED_001400-T1	2132	1875.58	12	5.07817
GTX0536PRED_001401-T1	3866	3609.58	164	36.062
GTX0536PRED_001402-T1	1305	1048.58	0	0
GTX0536PRED_001403-T1	1206	949.584	22	18.3887
GTX0536PRED_001404-T1	411	155.975	2	10.1774
GTX0536PRED_001405-T1	2706	2449.58	141	45.6867
GTX0536PRED_001406-T1	375	121.814	0	0
GTX0536PRED_001407-T1	1836	1579.58	160.912	80.8555
GTX0536PRED_001408-T1	1458	1201.58	72	47.5599
GTX0536PRED_001409-T1	1078	821.584	23	22.2197
GTX0536PRED_001410-T1	456	199.852	1019	4046.95
GTX0536PRED_001411-T1	357	105.967	0	0
GTX0536PRED_001412-T1	1203	946.584	18	15.093
GTX0536PRED_001413-T1	1258	1001.58	70	55.4719
GTX0536PRED_001414-T1	3536	3279.58	8	1.93613
GTX0536PRED_001414-T2	2294	2037.58	0	0
GTX0536PRED_001414-T3	2340	2083.58	3.99574e-08	1.52212e-08
GTX0536PRED_001415-T1	1794	1537.58	2035	1050.48
GTX0536PRED_001416-T1	1307	1050.58	29	21.9094
GTX0536PRED_001417-T1	1100	843.584	45	42.3396
GTX0536PRED_001418-T1	1256	999.584	0	0
GTX0536PRED_001419-T1	411	155.975	0	0
GTX0536PRED_001420-T1	372	119.12	0	0
GTX0536PRED_001421-T1	5082	4825.58	155	25.4944
GTX0536PRED_001422-T1	1649	1392.58	58	33.0574
GTX0536PRED_001423-T1	1287	1030.58	188	144.79
GTX0536PRED_001424-T1	944	687.584	1605	1852.73
GTX0536PRED_001425-T1	3156	2899.58	236	64.601
GTX0536PRED_001426-T1	1104	847.584	2	1.87288
GTX0536PRED_001426-T2	1169	912.584	0	0
GTX0536PRED_001426-T3	1241	984.584	0	0
GTX0536PRED_001427-T1	2225	1968.58	199	80.2346
GTX0536PRED_001428-T1	1260	1003.58	0	0
GTX0536PRED_001429-T1	1231	974.584	50	40.7205
GTX0536PRED_001430-T1	2793	2536.58	0	0
GTX0536PRED_001431-T1	813	556.584	0	0
GTX0536PRED_001432-T1	2316	2059.58	0	0
GTX0536PRED_001433-T1	1966	1709.58	7	3.2499
GTX0536PRED_001434-T1	580	323.584	0	0
GTX0536PRED_001435-T1	432	176.24	0	0
GTX0536PRED_001436-T1	1476	1219.58	0	0
GTX0536PRED_001437-T1	453	196.892	0	0
GTX0536PRED_001438-T1	3825	3568.58	5	1.11208
GTX0536PRED_001439-T1	510	253.675	0	0
GTX0536PRED_001440-T1	303	65.4222	0	0
GTX0536PRED_001441-T1	4888	4631.58	29	4.96971
GTX0536PRED_001442-T1	3281	3024.58	0	0
GTX0536PRED_001443-T1	1801	1544.58	0	0
GTX0536PRED_001443-T2	1155	898.584	47	41.5147
GTX0536PRED_001444-T1	573	316.616	0	0
GTX0536PRED_001445-T1	879	622.584	0	0
GTX0536PRED_001446-T1	597	340.584	0	0
GTX0536PRED_001447-T1	687	430.584	0	0
GTX0536PRED_001448-T1	1422	1165.58	0	0
GTX0536PRED_001449-T1	432	176.24	0	0
GTX0536PRED_001450-T1	237	36.4551	0	0
GTX0536PRED_001451-T1	1110	853.584	0	0
GTX0536PRED_001452-T1	1079	822.584	0	0
GTX0536PRED_001453-T1	864	607.584	0	0
GTX0536PRED_001454-T1	646	389.584	2	4.07466
GTX0536PRED_001455-T1	1785	1528.58	222	115.273
GTX0536PRED_001456-T1	426	170.379	0	0
GTX0536PRED_001457-T1	3013	2756.58	87.1927	25.1057
GTX0536PRED_001458-T1	1410	1153.58	40.8073	28.077
GTX0536PRED_001459-T1	2429	2172.58	0	0
GTX0536PRED_001459-T2	1675	1418.58	21	11.7497
GTX0536PRED_001460-T1	573	316.616	54	135.37
GTX0536PRED_001461-T1	465	208.791	0	0
GTX0536PRED_001462-T1	2996	2739.58	62	17.9626
GTX0536PRED_001463-T1	651	394.584	0	0
GTX0536PRED_001464-T1	791	534.584	0	0
GTX0536PRED_001465-T1	1772	1515.58	7	3.6659
GTX0536PRED_001466-T1	667	410.584	57	110.188
GTX0536PRED_001467-T1	516	259.675	0	0
GTX0536PRED_001468-T1	2769	2512.58	116	36.6438
GTX0536PRED_001469-T1	2623	2366.58	0	0
GTX0536PRED_001470-T1	1665	1408.58	0	0
GTX0536PRED_001471-T1	3098	2841.58	0	0
GTX0536PRED_001471-T2	2820	2563.58	88	27.2457
GTX0536PRED_001472-T1	1200	943.584	0	0
GTX0536PRED_001473-T1	2548	2291.58	0	0
GTX0536PRED_001474-T1	1958	1701.58	102	47.5784
GTX0536PRED_001475-T1	1560	1303.58	85	51.7538
GTX0536PRED_001476-T1	1463	1206.58	78	51.3097
GTX0536PRED_001477-T1	681	424.584	95	177.592
GTX0536PRED_001478-T1	3107	2850.58	17	4.73345
GTX0536PRED_001479-T1	1012	755.584	224	235.303
GTX0536PRED_001480-T1	1380	1123.58	0	0
GTX0536PRED_001480-T2	1465	1208.58	0	0
GTX0536PRED_001481-T1	1622	1365.58	0	0
GTX0536PRED_001482-T1	1014	757.584	125	130.961
GTX0536PRED_001483-T1	1665	1408.58	11	6.1983
GTX0536PRED_001484-T1	1510	1253.58	67	42.4213
GTX0536PRED_001485-T1	3840	3583.58	21	4.65119
GTX0536PRED_001486-T1	1230	973.584	4	3.26099
GTX0536PRED_001487-T1	1185	928.584	56	47.8663
GTX0536PRED_001488-T1	1454	1197.58	24	15.9063
GTX0536PRED_001488-T2	1608	1351.58	0	0
GTX0536PRED_001489-T1	2145	1888.58	70	29.4188
GTX0536PRED_001489-T2	2415	2158.58	0	0
GTX0536PRED_001490-T1	1947	1690.58	94	44.132
GTX0536PRED_001491-T1	1089	832.584	298	284.087
GTX0536PRED_001492-T1	762	505.584	10	15.6989
GTX0536PRED_001493-T1	1506	1249.58	0	0
GTX0536PRED_001494-T1	3908	3651.58	47	10.216
GTX0536PRED_001495-T1	6045	5788.58	0	0
GTX0536PRED_001497-T1	1657	1400.58	262	148.475
GTX0536PRED_001498-T1	906	649.584	76	92.8626
GTX0536PRED_001499-T1	6942	6685.58	128	15.1961
GTX0536PRED_001500-T1	5834	5577.58	29	4.12681
GTX0536PRED_001501-T1	1875	1618.58	66	32.3647
GTX0536PRED_001502-T1	552	295.647	0	0
GTX0536PRED_001503-T1	2139	1882.58	4	1.68643
GTX0536PRED_001504-T1	2794	2537.58	77	24.0842
GTX0536PRED_001504-T2	2887	2630.58	0	0
GTX0536PRED_001505-T1	2651	2394.58	61	20.2191
GTX0536PRED_001506-T1	4143	3886.58	78	15.929
GTX0536PRED_001507-T1	1744	1487.58	3	1.60067
GTX0536PRED_001508-T1	765	508.584	25	39.0158
GTX0536PRED_001509-T1	360	108.469	358	2619.63
GTX0536PRED_001510-T1	4479	4222.58	0	0
GTX0536PRED_001510-T2	4046	3789.58	69	14.4517
GTX0536PRED_001511-T1	1343	1086.58	2512	1834.93
GTX0536PRED_001512-T1	2952	2695.58	372	109.535
GTX0536PRED_001513-T1	411	155.975	0	0
GTX0536PRED_001514-T1	725	468.584	0	0
GTX0536PRED_001515-T1	2821	2564.58	20	6.18979
GTX0536PRED_001516-T1	2364	2107.58	0	0
GTX0536PRED_001517-T1	2112	1855.58	23	9.83807
GTX0536PRED_001518-T1	1069	812.584	4	3.9071
GTX0536PRED_001519-T1	735	478.584	0	0
GTX0536PRED_001519-T2	622	365.584	67	145.462
GTX0536PRED_001520-T1	1342	1085.58	0	0
GTX0536PRED_001520-T2	1319	1062.58	123	91.8765
GTX0536PRED_001521-T1	4607	4350.58	105	19.156
GTX0536PRED_001522-T1	1385	1128.58	0	0
GTX0536PRED_001522-T2	1286	1029.58	12	9.25086
GTX0536PRED_001523-T1	1913	1656.58	384	183.984
GTX0536PRED_001524-T1	1944	1687.58	0.00124543	0.000585756
GTX0536PRED_001524-T2	1940	1683.58	0.0117564	0.00554248
GTX0536PRED_001524-T3	1927	1670.58	17.987	8.54581
GTX0536PRED_001525-T1	1254	997.584	2726	2168.9
GTX0536PRED_001526-T1	3069	2812.58	22	6.2084
GTX0536PRED_001526-T2	3145	2888.58	0	0
GTX0536PRED_001527-T1	1517	1260.58	173	108.927
GTX0536PRED_001528-T1	1124	867.584	0	0
GTX0536PRED_001529-T1	1589	1332.58	0	0
GTX0536PRED_001530-T1	7041	6784.58	41	4.79649
GTX0536PRED_001531-T1	2586	2329.58	25	8.51774
GTX0536PRED_001531-T2	3051	2794.58	0	0
GTX0536PRED_001532-T1	585	328.584	23	55.5577
GTX0536PRED_001533-T1	2820	2563.58	2	0.61922
GTX0536PRED_001534-T1	4487	4230.58	54	10.1311
GTX0536PRED_001535-T1	2606	2349.58	0	0
GTX0536PRED_001535-T2	2817	2560.58	0	0
GTX0536PRED_001535-T3	2800	2543.58	0	0
GTX0536PRED_001536-T1	1140	883.584	87	78.1509
GTX0536PRED_001537-T1	1089	832.584	23	21.9262
GTX0536PRED_001538-T1	2077	1820.58	185	80.6536
GTX0536PRED_001539-T1	1791	1534.58	58	29.9985
GTX0536PRED_001540-T1	947	690.584	0	0
GTX0536PRED_001541-T1	1355	1098.58	0	0
GTX0536PRED_001541-T2	1263	1006.58	0	0
GTX0536PRED_001542-T1	1849	1592.58	67	33.3914
GTX0536PRED_001543-T1	1281	1024.58	175	135.567
GTX0536PRED_001544-T1	1397	1140.58	35	24.3559
GTX0536PRED_001545-T1	866	609.584	39	50.7801
GTX0536PRED_001546-T1	831	574.584	61	84.2634
GTX0536PRED_001547-T1	1458	1201.58	55	36.3305
GTX0536PRED_001548-T1	2407	2150.58	46	16.9771
GTX0536PRED_001549-T1	915	658.584	15	18.0777
GTX0536PRED_001550-T1	315	73.1398	0	0
GTX0536PRED_001551-T1	4101	3844.58	112	23.1223
GTX0536PRED_001552-T1	1610	1353.58	22	12.9003
GTX0536PRED_001553-T1	855	598.584	109	144.532
GTX0536PRED_001554-T1	1077	820.584	0	0
GTX0536PRED_001555-T1	915	658.584	0	0
GTX0536PRED_001556-T1	321	77.34	0	0
GTX0536PRED_001557-T1	939	682.584	4	4.65122
GTX0536PRED_001558-T1	1330	1073.58	101	74.6703
GTX0536PRED_001559-T1	2190	1933.58	660	270.922
GTX0536PRED_001560-T1	2244	1987.58	222	88.6523
GTX0536PRED_001561-T1	312	71.2287	0	0
GTX0536PRED_001562-T1	1884	1627.58	16	7.8026
GTX0536PRED_001563-T1	2310	2053.58	128	49.4721
GTX0536PRED_001564-T1	912	655.584	0	0
GTX0536PRED_001565-T1	1520	1263.58	0	0
GTX0536PRED_001566-T1	2629	2372.58	0	0
GTX0536PRED_001566-T2	2233	1976.58	0	0
GTX0536PRED_001566-T3	2750	2493.58	0	0
GTX0536PRED_001567-T1	4643	4386.58	176	31.8456
GTX0536PRED_001568-T1	1690	1433.58	18	9.9658
GTX0536PRED_001569-T1	625	368.584	0	0
GTX0536PRED_001570-T1	2184	1927.58	0	0
GTX0536PRED_001571-T1	4682	4425.58	35	6.27712
GTX0536PRED_001572-T1	1534	1277.58	46	28.5779
GTX0536PRED_001573-T1	1236	979.584	0	0
GTX0536PRED_001574-T1	683	426.584	3	5.58187
GTX0536PRED_001575-T1	1107	850.584	66	61.587
GTX0536PRED_001576-T1	2927	2670.58	0	0
GTX0536PRED_001577-T1	927	670.584	73	86.4037
GTX0536PRED_001578-T1	423	167.43	2	9.48113
GTX0536PRED_001579-T1	426	170.379	82	381.998
GTX0536PRED_001580-T1	474	217.791	0	0
GTX0536PRED_001581-T1	2644	2387.58	32	10.6379
GTX0536PRED_001582-T1	2138	1881.58	7	2.95282
GTX0536PRED_001583-T1	4072	3815.58	5	1.04009
GTX0536PRED_001584-T1	408	153.099	0	0
GTX0536PRED_001585-T1	4257	4000.58	62	12.3007
GTX0536PRED_001586-T1	3048	2791.58	431	122.543
GTX0536PRED_001587-T1	1743	1486.58	99	52.8577
GTX0536PRED_001588-T1	1964	1707.58	0	0
GTX0536PRED_001589-T1	73	16	0	0
GTX0536PRED_001590-T1	1567	1310.58	56	33.9145
GTX0536PRED_001591-T1	1670	1413.58	113	63.4482
GTX0536PRED_001592-T1	4380	4123.58	418	80.457
GTX0536PRED_001593-T1	1758	1501.58	146	77.1731
GTX0536PRED_001594-T1	1275	1018.58	71	55.3253
GTX0536PRED_001595-T1	1617	1360.58	5.41173	3.15699
GTX0536PRED_001597-T1	2218	1961.58	16	6.47405
GTX0536PRED_001599-T1	1563	1306.58	90	54.6724
GTX0536PRED_001600-T1	399	144.429	0	0
GTX0536PRED_001601-T1	1018	761.584	270	281.39
GTX0536PRED_001602-T1	687	430.584	0	0
GTX0536PRED_001603-T1	1031	774.584	17.9304	18.3732
GTX0536PRED_001603-T2	1327	1070.58	0	0
GTX0536PRED_001603-T3	1424	1167.58	111.78	75.9867
GTX0536PRED_001604-T1	2670	2413.58	174.29	57.3155
GTX0536PRED_001605-T1	945	688.584	94	108.351
GTX0536PRED_001606-T1	966	709.584	12	13.4227
GTX0536PRED_001607-T1	2280	2023.58	13	5.099
GTX0536PRED_001608-T1	1067	810.584	23	22.5212
GTX0536PRED_001609-T1	1551	1294.58	28	17.1668
GTX0536PRED_001610-T1	348	98.3519	0	0
GTX0536PRED_001611-T1	579	322.584	0	0
GTX0536PRED_001612-T1	915	658.584	1	1.20518
GTX0536PRED_001613-T1	1883	1626.58	1.09764e-05	5.35608e-06
GTX0536PRED_001613-T2	1854	1597.58	270	134.141
GTX0536PRED_001614-T1	2169	1912.58	57	23.6547
GTX0536PRED_001615-T1	2064	1807.58	16	7.02561
GTX0536PRED_001616-T1	1361	1104.58	100	71.8561
GTX0536PRED_001617-T1	2273	2016.58	22	8.65903
GTX0536PRED_001618-T1	2007	1750.58	0	0
GTX0536PRED_001618-T2	1555	1298.58	10	6.11213
GTX0536PRED_001619-T1	414	158.785	0	0
GTX0536PRED_001620-T1	384	130.328	0	0
GTX0536PRED_001621-T1	5813	5556.58	985	140.699
GTX0536PRED_001622-T1	2049	1792.58	59	26.1237
GTX0536PRED_001623-T1	4040	3783.58	106	22.2364
GTX0536PRED_001624-T1	1257	1000.58	97	76.9451
GTX0536PRED_001625-T1	3465	3208.58	100	24.7371
GTX0536PRED_001626-T1	2069	1812.58	2	0.875779
GTX0536PRED_001627-T1	1206	949.584	23	19.2246
GTX0536PRED_001628-T1	1057	800.584	65	64.442
GTX0536PRED_001629-T1	2383	2126.58	135	50.3865
GTX0536PRED_001630-T1	1719	1462.58	80	43.4142
GTX0536PRED_001631-T1	3270	3013.58	156	41.087
GTX0536PRED_001632-T1	1054	797.584	25	24.8786
GTX0536PRED_001633-T1	3341	3084.58	38	9.77799
GTX0536PRED_001634-T1	2039	1782.58	48	21.3724
GTX0536PRED_001635-T1	711	454.584	134	233.966
GTX0536PRED_001636-T1	975	718.584	0	0
GTX0536PRED_001637-T1	645	388.584	138	281.875
GTX0536PRED_001638-T1	747	490.584	0	0
GTX0536PRED_001639-T1	5054	4797.58	0	0
GTX0536PRED_001639-T2	4853	4596.58	34	5.87092
GTX0536PRED_001640-T1	921	664.584	11	13.1373
GTX0536PRED_001641-T1	1658	1401.58	7	3.96407
GTX0536PRED_001642-T1	1939	1682.58	9	4.2455
GTX0536PRED_001643-T1	2747	2490.58	8	2.54948
GTX0536PRED_001644-T1	1844	1587.58	15	7.49924
GTX0536PRED_001645-T1	1427	1170.58	47	31.8682
GTX0536PRED_001646-T1	1341	1084.58	39	28.5407
GTX0536PRED_001647-T1	2001	1744.58	118	53.685
GTX0536PRED_001648-T1	1041	784.584	41	41.477
GTX0536PRED_001649-T1	438	182.097	7	30.5111
GTX0536PRED_001650-T1	1343	1086.58	5	3.65232
GTX0536PRED_001651-T1	3269	3012.58	146	38.4659
GTX0536PRED_001652-T1	4351	4094.58	214	41.4827
GTX0536PRED_001653-T1	2032	1775.58	58	25.9268
GTX0536PRED_001654-T1	3193	2936.58	385	104.059
GTX0536PRED_001655-T1	1527	1270.58	82	51.224
GTX0536PRED_001656-T1	1829	1572.58	116	58.5473
GTX0536PRED_001657-T1	396	141.572	0	0
GTX0536PRED_001658-T1	645	388.584	0	0
GTX0536PRED_001659-T1	7074	6817.58	1241	144.479
GTX0536PRED_001660-T1	504	247.7	0	0
GTX0536PRED_001661-T1	615	358.584	22	48.6961
GTX0536PRED_001662-T1	1423	1166.58	13	8.84484
GTX0536PRED_001663-T1	1207	950.584	33	27.5541
GTX0536PRED_001664-T1	1559	1302.58	0	0
GTX0536PRED_001665-T1	3976	3719.58	92	19.6316
GTX0536PRED_001666-T1	1750	1493.58	86.8104	46.1323
GTX0536PRED_001667-T1	1079	822.584	134.19	129.48
GTX0536PRED_001668-T1	2083	1826.58	15	6.518
GTX0536PRED_001669-T1	3786	3529.58	87	19.564
GTX0536PRED_001670-T1	2069	1812.58	84	36.7827
GTX0536PRED_001671-T1	2225	1968.58	101.099	40.7619
GTX0536PRED_001671-T2	2439	2182.58	20.9014	7.60093
GTX0536PRED_001672-T1	1454	1197.58	0	0
GTX0536PRED_001673-T1	1319	1062.58	29	21.6619
GTX0536PRED_001674-T1	1504	1247.58	0	0
GTX0536PRED_001675-T1	1721	1464.58	6.46848	3.5055
GTX0536PRED_001675-T2	1821	1564.58	0	0
GTX0536PRED_001676-T1	1409	1152.58	15.5315	10.6956
GTX0536PRED_001677-T1	1833	1576.58	0	0
GTX0536PRED_001678-T1	496	239.7	0	0
GTX0536PRED_001679-T1	1248	991.584	89	71.2399
GTX0536PRED_001680-T1	1029	772.584	9	9.24612
GTX0536PRED_001681-T1	2138	1881.58	20	8.43663
GTX0536PRED_001682-T1	1104	847.584	158	147.957
GTX0536PRED_001683-T1	774	517.584	0	0
GTX0536PRED_001684-T1	1740	1483.58	45	24.0748
GTX0536PRED_001685-T1	1710	1453.58	16	8.7366
GTX0536PRED_001686-T1	5704	5447.58	450	65.5649
GTX0536PRED_001687-T1	2497	2240.58	0.0147035	0.00520862
GTX0536PRED_001687-T2	2477	2220.58	70.9853	25.3725
GTX0536PRED_001688-T1	1494	1237.58	29	18.5988
GTX0536PRED_001689-T1	3573	3316.58	0.936393	0.224094
GTX0536PRED_001689-T2	3553	3296.58	286.064	68.8749
GTX0536PRED_001690-T1	949	692.584	12	13.7522
GTX0536PRED_001691-T1	1833	1576.58	112	56.385
GTX0536PRED_001692-T1	1098	841.584	80	75.4493
GTX0536PRED_001693-T1	2075	1818.58	397	173.269
GTX0536PRED_001693-T2	1829	1572.58	0	0
GTX0536PRED_001693-T3	1879	1622.58	1.62528e-07	7.95031e-08
GTX0536PRED_001694-T1	1185	928.584	29	24.7879
GTX0536PRED_001695-T1	1861	1604.58	11	5.44118
GTX0536PRED_001696-T1	3612	3355.58	165	39.0282
GTX0536PRED_001697-T1	1038	781.584	11	11.1707
GTX0536PRED_001698-T1	1577	1320.58	36	21.6371
GTX0536PRED_001699-T1	1550	1293.58	138	84.6734
GTX0536PRED_001700-T1	2270	2013.58	24.797	9.77445
GTX0536PRED_001701-T1	3505	3248.58	15.203	3.71447
GTX0536PRED_001702-T1	390	135.937	0	0
GTX0536PRED_001703-T1	4481	4224.58	26	4.88486
GTX0536PRED_001704-T1	7205	6948.58	303	34.6106
GTX0536PRED_001705-T1	402	147.326	7	37.7121
GTX0536PRED_001706-T1	273	49.1918	0	0
GTX0536PRED_001707-T1	2115	1858.58	20	8.54103
GTX0536PRED_001707-T2	2460	2203.58	0	0
GTX0536PRED_001707-T3	2201	1944.58	0	0
GTX0536PRED_001708-T1	1965	1708.58	42	19.5108
GTX0536PRED_001709-T1	1900	1643.58	17	8.20956
GTX0536PRED_001709-T2	2105	1848.58	0	0
GTX0536PRED_001709-T3	2005	1748.58	0	0
GTX0536PRED_001710-T1	2640	2383.58	341	113.55
GTX0536PRED_001711-T1	342	93.4522	0	0
GTX0536PRED_001712-T1	1951	1694.58	739	346.134
GTX0536PRED_001713-T1	1086	829.584	261	249.714
GTX0536PRED_001714-T1	571	314.647	0	0
GTX0536PRED_001715-T1	3774	3517.58	76	17.1487
GTX0536PRED_001716-T1	1634	1377.58	20	11.5232
GTX0536PRED_001717-T1	1007	750.584	31	32.7812
GTX0536PRED_001718-T1	1616	1359.58	0	0
GTX0536PRED_001718-T2	1293	1036.58	0	0
GTX0536PRED_001718-T3	1265	1008.58	0	0
GTX0536PRED_001719-T1	3058	2801.58	1099	311.356
GTX0536PRED_001720-T1	1335	1078.58	104	76.5318
GTX0536PRED_001721-T1	2322	2065.58	47	18.06
GTX0536PRED_001722-T1	1126	869.584	50	45.6374
GTX0536PRED_001723-T1	689	432.584	0	0
GTX0536PRED_001724-T1	4333	4076.58	172	33.4884
GTX0536PRED_001725-T1	1904	1647.58	37	17.8245
GTX0536PRED_001725-T2	1538	1281.58	0	0
GTX0536PRED_001726-T1	4329	4072.58	107	20.8534
GTX0536PRED_001727-T1	1458	1201.58	17	11.2294
GTX0536PRED_001728-T1	1641	1384.58	3	1.71975
GTX0536PRED_001729-T1	2656	2399.58	0	0
GTX0536PRED_001729-T2	2327	2070.58	13	4.98326
GTX0536PRED_001730-T1	1871	1614.58	56.4859	27.7679
GTX0536PRED_001730-T2	2289	2032.58	45.5141	17.773
GTX0536PRED_001731-T1	3844	3587.58	11	2.43362
GTX0536PRED_001732-T1	1455	1198.58	0	0
GTX0536PRED_001733-T1	411	155.975	0	0
GTX0536PRED_001734-T1	2673	2416.58	164	53.8647
GTX0536PRED_001735-T1	3342	3085.58	57	14.6622
GTX0536PRED_001736-T1	1467	1210.58	0	0
GTX0536PRED_001737-T1	2296	2039.58	175	68.1019
GTX0536PRED_001738-T1	1401	1144.58	5	3.46725
GTX0536PRED_001739-T1	1743	1486.58	29	15.4836
GTX0536PRED_001740-T1	606	349.584	0	0
GTX0536PRED_001741-T1	1290	1033.58	4.9899e-06	3.83185e-06
GTX0536PRED_001741-T2	1390	1133.58	0	0
GTX0536PRED_001741-T3	1276	1019.58	2	1.55693
GTX0536PRED_001742-T1	1697	1440.58	109	60.0552
GTX0536PRED_001743-T1	1883	1626.58	366	178.594
GTX0536PRED_001744-T1	4587	4330.58	300	54.9841
GTX0536PRED_001745-T1	1971	1714.58	119	55.0872
GTX0536PRED_001746-T1	2206	1949.58	0.999729	0.407008
GTX0536PRED_001746-T2	2223	1966.58	0.000270983	0.000109369
GTX0536PRED_001747-T1	2038	1781.58	10	4.45509
GTX0536PRED_001747-T2	1545	1288.58	0	0
GTX0536PRED_001748-T1	2178	1921.58	92	38.0007
GTX0536PRED_001749-T1	1368	1111.58	40	28.5615
GTX0536PRED_001750-T1	1611	1354.58	0	0
GTX0536PRED_001751-T1	4371	4114.58	0.000300001	5.78707e-05
GTX0536PRED_001751-T2	3041	2784.58	31.9998	9.12115
GTX0536PRED_001752-T1	5352	5095.58	74.9999	11.6823
GTX0536PRED_001753-T1	597	340.584	88	205.079
GTX0536PRED_001754-T1	1342	1085.58	5	3.65569
GTX0536PRED_001755-T1	465	208.791	0	0
GTX0536PRED_001756-T1	8453	8196.58	32	3.0987
GTX0536PRED_001757-T1	4080	3823.58	0	0
GTX0536PRED_001758-T1	2364	2107.58	50	18.8299
GTX0536PRED_001759-T1	3886	3629.58	417	91.1889
GTX0536PRED_001760-T1	1507	1250.58	18	11.4241
GTX0536PRED_001760-T2	1430	1173.58	0	0
GTX0536PRED_001761-T1	3244	2987.58	84	22.3163
GTX0536PRED_001762-T1	621	364.584	0	0
GTX0536PRED_001763-T1	789	532.584	1907	2842.01
GTX0536PRED_001764-T1	1026	769.584	36	37.1286
GTX0536PRED_001765-T1	1145	888.584	0	0
GTX0536PRED_001766-T1	1552	1295.58	7	4.2884
GTX0536PRED_001767-T1	252	41.3815	0	0
GTX0536PRED_001768-T1	939	682.584	0	0
