target_id	length	eff_length	est_counts	tpm
GTX0536PRED_000912-T3	6543	6310.01	62.6117	0.539423
GTX0536PRED_000913-T1	666	433.277	6	0.752818
GTX0536PRED_000914-T1	1378	1145.01	641	30.4336
GTX0536PRED_000915-T1	1065	832.008	3	0.196019
GTX0536PRED_000916-T1	414	182.241	1	0.298303
GTX0536PRED_000917-T1	1643	1410.01	349	13.4557
GTX0536PRED_000918-T1	4440	4207.01	144	1.86077
GTX0536PRED_000919-T1	3637	3404.01	2326.35	37.1526
GTX0536PRED_000920-T1	5806	5573.01	531.256	5.18224
GTX0536PRED_000920-T2	5823	5590.01	15.3919	0.149687
GTX0536PRED_000921-T1	336	107.512	1229	621.439
GTX0536PRED_000922-T1	792	559.225	789	76.6999
GTX0536PRED_000923-T1	1452	1219.01	1768	78.846
GTX0536PRED_000924-T1	1614	1381.01	1966	77.3911
GTX0536PRED_000925-T1	1272	1039.01	1223	63.9899
GTX0536PRED_000926-T1	1279	1046.01	2013	104.619
GTX0536PRED_000927-T1	1472	1239.01	1654	72.5713
GTX0536PRED_000928-T1	855	622.191	4	0.349494
GTX0536PRED_000929-T1	2015	1782.01	1198	36.5469
GTX0536PRED_000930-T1	1269	1036.01	467	24.5052
GTX0536PRED_000931-T1	899	666.086	229	18.69
GTX0536PRED_000932-T1	741	508.225	12	1.2836
GTX0536PRED_000933-T1	1043	810.008	418	28.0537
GTX0536PRED_000934-T1	1227	994.008	431	23.5717
GTX0536PRED_000935-T1	1422	1189.01	5.04543	0.230684
GTX0536PRED_000936-T1	681	448.277	856.346	103.85
GTX0536PRED_000937-T1	1944	1711.01	2505.38	79.6024
GTX0536PRED_000938-T1	357	126.941	49.7988	21.3265
GTX0536PRED_000939-T1	1493	1260.01	112.338	4.84683
GTX0536PRED_000940-T1	1466	1233.01	176.616	7.78697
GTX0536PRED_000941-T1	573	340.318	1809	288.973
GTX0536PRED_000942-T1	4029	3796.01	35	0.501239
GTX0536PRED_000943-T1	2388	2155.01	1281	32.315
GTX0536PRED_000944-T1	1382	1149.01	686.947	32.5015
GTX0536PRED_000944-T2	1366	1133.01	365.053	17.5157
GTX0536PRED_000945-T1	2511	2278.01	822	19.6164
GTX0536PRED_000946-T1	2268	2035.01	1659	44.3184
GTX0536PRED_000947-T1	2673	2440.01	1623.43	36.1697
GTX0536PRED_000948-T1	462	229.735	682	161.384
GTX0536PRED_000949-T1	1561	1328.01	540	22.1053
GTX0536PRED_000950-T1	4673	4440.01	9073.9	111.1
GTX0536PRED_000951-T1	3333	3100.01	711	12.4684
GTX0536PRED_000952-T1	2115	1882.01	360	10.3988
GTX0536PRED_000953-T1	1050	817.008	0	0
GTX0536PRED_000954-T1	5242	5009.01	1582	17.1695
GTX0536PRED_000955-T1	1530	1297.01	1766	74.0205
GTX0536PRED_000956-T1	1937	1704.01	702	22.3959
GTX0536PRED_000957-T1	844	611.225	626	55.6772
GTX0536PRED_000958-T1	5066	4833.01	1793	20.1682
GTX0536PRED_000959-T1	1965	1732.01	678	21.2806
GTX0536PRED_000960-T1	2797	2564.01	461.794	9.79113
GTX0536PRED_000960-T2	2792	2559.01	162.967	3.46203
GTX0536PRED_000960-T3	2819	2586.01	93.2391	1.96007
GTX0536PRED_000961-T1	1615	1382.01	451.027	17.7417
GTX0536PRED_000962-T1	1795	1562.01	84	2.92348
GTX0536PRED_000963-T1	1606	1373.01	896	35.4763
GTX0536PRED_000964-T1	2269	2036.01	1322.37	35.3084
GTX0536PRED_000964-T2	2364	2131.01	861.872	21.9868
GTX0536PRED_000964-T3	1603	1370.01	222.754	8.83906
GTX0536PRED_000965-T1	318	91.4902	303	180.041
GTX0536PRED_000966-T1	777	544.225	0	0
GTX0536PRED_000967-T1	1335	1102.01	1	0.0493309
GTX0536PRED_000968-T1	1056	823.008	8	0.528433
GTX0536PRED_000969-T1	2293	2060.01	17	0.448625
GTX0536PRED_000970-T1	1295	1062.01	797	40.7976
GTX0536PRED_000971-T1	586	353.299	2372	364.986
GTX0536PRED_000972-T1	1665	1432.01	887	33.673
GTX0536PRED_000973-T1	1848	1615.01	784	26.3903
GTX0536PRED_000974-T1	846	613.225	1218	107.977
GTX0536PRED_000975-T1	2109	1876.01	682	19.763
GTX0536PRED_000976-T1	942	709.049	543.329	41.6572
GTX0536PRED_000977-T1	1200	967.008	931.671	52.3765
GTX0536PRED_000978-T1	1377	1144.01	35	1.66319
GTX0536PRED_000979-T1	1364	1131.01	426	20.4761
GTX0536PRED_000980-T1	1089	856.008	854	54.2355
GTX0536PRED_000981-T1	702	469.252	950	110.058
GTX0536PRED_000982-T1	1967	1734.01	101	3.16646
GTX0536PRED_000982-T2	2080	1847.01	0	0
GTX0536PRED_000983-T1	3468	3235.01	1468	24.6692
GTX0536PRED_000984-T1	1847	1614.01	147	4.95126
GTX0536PRED_000985-T1	3394	3161.01	325	5.58935
GTX0536PRED_000986-T1	3221	2988.01	274	4.98509
GTX0536PRED_000987-T1	1243	1010.01	1511	81.3286
GTX0536PRED_000988-T1	1177	944.008	1246	71.754
GTX0536PRED_000989-T1	528	295.469	636	117.017
GTX0536PRED_000990-T1	685	452.277	404	48.5603
GTX0536PRED_000991-T1	627	394.299	326	44.9465
GTX0536PRED_000992-T1	750	517.225	362	38.0481
GTX0536PRED_000993-T1	804	571.225	878	83.5587
GTX0536PRED_000994-T1	1411	1178.01	83.7816	3.86638
GTX0536PRED_000994-T2	1916	1683.01	462.218	14.9302
GTX0536PRED_000995-T1	2880	2647.01	4805	98.6829
GTX0536PRED_000996-T1	1394	1161.01	370	17.3249
GTX0536PRED_000997-T1	291	69.5766	30	23.4402
GTX0536PRED_000998-T1	2257	2024.01	61	1.63841
GTX0536PRED_000999-T1	1698	1465.01	11.0314	0.40935
GTX0536PRED_001000-T1	4114	3881.01	1830.97	25.6472
GTX0536PRED_001001-T1	426	194.047	2	0.560307
GTX0536PRED_001002-T1	861	628.191	748	64.7312
GTX0536PRED_001003-T1	2853	2620.01	1404	29.1319
GTX0536PRED_001004-T1	2608	2375.01	2844	65.0981
GTX0536PRED_001005-T1	2319	2086.01	105.632	2.75284
GTX0536PRED_001005-T2	2309	2076.01	268.368	7.02759
GTX0536PRED_001006-T1	1771	1538.01	861	30.4332
GTX0536PRED_001007-T1	1065	832.008	97	6.33794
GTX0536PRED_001008-T1	1651	1418.01	1684	64.5605
GTX0536PRED_001009-T1	2315	2082.01	61.6009	1.60845
GTX0536PRED_001010-T1	5665	5432.01	2191	21.9273
GTX0536PRED_001011-T1	510	277.469	480	94.044
GTX0536PRED_001012-T1	1627	1394.01	749	29.2092
GTX0536PRED_001013-T1	3346	3113.01	1649	28.7968
GTX0536PRED_001014-T1	1119	886.008	898	55.0988
GTX0536PRED_001015-T1	1502	1269.01	33	1.41369
GTX0536PRED_001016-T1	751	518.225	23.1277	2.42616
GTX0536PRED_001016-T2	630	397.299	61.8723	8.46607
GTX0536PRED_001017-T1	1371	1138.01	408	19.4903
GTX0536PRED_001018-T1	1083	850.008	991	63.3803
GTX0536PRED_001019-T1	442	209.925	9	2.33067
GTX0536PRED_001020-T1	340	111.125	9	4.40286
GTX0536PRED_001021-T1	1671	1438.01	1631	61.659
GTX0536PRED_001022-T1	1880	1647.01	3329	109.881
GTX0536PRED_001023-T1	1260	1027.01	1133.97	60.0248
GTX0536PRED_001023-T2	1116	883.008	673.032	41.4357
GTX0536PRED_001024-T1	954	721.049	386	29.1022
GTX0536PRED_001025-T1	1512	1279.01	440.514	18.7236
GTX0536PRED_001026-T1	1282	1049.01	1247	64.6236
GTX0536PRED_001027-T1	1724	1491.01	1092	39.815
GTX0536PRED_001028-T1	819	586.225	166.297	15.4214
GTX0536PRED_001029-T1	1392	1159.01	230	10.7881
GTX0536PRED_001030-T1	1422	1189.01	226	10.333
GTX0536PRED_001031-T1	1906	1673.01	126	4.09427
GTX0536PRED_001032-T1	1315	1082.01	2099	105.459
GTX0536PRED_001033-T1	4357	4124.01	2554	33.6671
GTX0536PRED_001034-T1	1774	1541.01	1131	39.8989
GTX0536PRED_001035-T1	255	46.8512	556	645.145
GTX0536PRED_001036-T1	399	167.466	2485	806.685
GTX0536PRED_001037-T1	4875	4642.01	26	0.304489
GTX0536PRED_001038-T1	360	129.787	527	220.741
GTX0536PRED_001039-T1	1173	940.008	2023	116.995
GTX0536PRED_001040-T1	2237	2004.01	712	19.3145
GTX0536PRED_001041-T1	1480	1247.01	294	12.8169
GTX0536PRED_001042-T1	746	513.225	1158	122.661
GTX0536PRED_001043-T1	824	591.225	4937	453.957
GTX0536PRED_001044-T1	888	655.157	275	22.8187
GTX0536PRED_001045-T1	1119	886.008	987	60.5596
GTX0536PRED_001046-T1	1441	1208.01	614.27	27.6435
GTX0536PRED_001046-T2	1413	1180.01	514.73	23.7136
GTX0536PRED_001047-T1	1860	1627.01	1542	51.5227
GTX0536PRED_001048-T1	666	433.277	373	46.8002
GTX0536PRED_001049-T1	2098	1865.01	756	22.0366
GTX0536PRED_001050-T1	1331	1098.01	781	38.6678
GTX0536PRED_001051-T1	1676	1443.01	675	25.4296
GTX0536PRED_001052-T1	1273	1040.01	7780	406.674
GTX0536PRED_001053-T1	1849	1616.01	696.971	23.4463
GTX0536PRED_001053-T2	1421	1188.01	49.0287	2.24354
GTX0536PRED_001054-T1	582	349.299	462	71.9032
GTX0536PRED_001055-T1	1527	1294.01	46	1.93252
GTX0536PRED_001056-T1	752	519.225	2	0.209401
GTX0536PRED_001057-T1	1816	1583.01	352.821	12.1164
GTX0536PRED_001058-T1	2864	2631.01	128.179	2.6485
GTX0536PRED_001059-T1	1419	1186.01	1214.5	55.669
GTX0536PRED_001060-T1	2515	2282.01	595.5	14.1863
GTX0536PRED_001061-T1	3567	3334.01	146.92	2.39563
GTX0536PRED_001062-T1	1389	1156.01	44.6038	2.09756
GTX0536PRED_001063-T1	1443	1210.01	513.897	23.0883
GTX0536PRED_001064-T1	4379	4146.01	950.103	12.4579
GTX0536PRED_001065-T1	519	286.469	121	22.9621
GTX0536PRED_001066-T1	528	295.469	145.586	26.7863
GTX0536PRED_001067-T1	240	40.4564	28	37.6248
GTX0536PRED_001068-T1	582	349.299	87	13.5402
GTX0536PRED_001069-T1	1263	1030.01	81.0797	4.27932
GTX0536PRED_001070-T1	597	364.299	46	6.86441
GTX0536PRED_001071-T1	2082	1849.01	127.722	3.75518
GTX0536PRED_001072-T1	827	594.225	23	2.10417
GTX0536PRED_001073-T1	1035	802.008	21.9609	1.48859
GTX0536PRED_001074-T1	3048	2815.01	785.24	15.1644
GTX0536PRED_001074-T2	2303	2070.01	33.0371	0.867628
GTX0536PRED_001074-T3	2218	1985.01	3.72324	0.101968
GTX0536PRED_001075-T1	1866	1633.01	171	5.69261
GTX0536PRED_001076-T1	330	102.095	647	344.51
GTX0536PRED_001077-T1	678	445.277	27	3.29638
GTX0536PRED_001078-T1	276	59.016	0	0
GTX0536PRED_001079-T1	2441	2208.01	1003	24.6947
GTX0536PRED_001080-T1	2265	2032.01	666.518	17.8316
GTX0536PRED_001080-T2	2260	2027.01	110.482	2.96305
GTX0536PRED_001081-T1	1824	1591.01	843	28.8044
GTX0536PRED_001082-T1	2062	1829.01	1332.46	39.6043
GTX0536PRED_001082-T2	1133	900.008	16.5398	0.999052
GTX0536PRED_001083-T1	1300	1067.01	742.419	37.8255
GTX0536PRED_001083-T2	1360	1127.01	842.581	40.6433
GTX0536PRED_001084-T1	1623	1390.01	663.106	25.934
GTX0536PRED_001084-T2	1068	835.008	14.8939	0.969662
GTX0536PRED_001085-T1	4599	4366.01	1462	18.204
GTX0536PRED_001086-T1	3455	3222.01	1031.65	17.4064
GTX0536PRED_001086-T2	3309	3076.01	326.353	5.76772
GTX0536PRED_001087-T1	1617	1384.01	1620	63.6327
GTX0536PRED_001088-T1	2231	1998.01	4353.74	118.459
GTX0536PRED_001089-T1	1529	1296.01	466.256	19.5578
GTX0536PRED_001090-T1	1749	1516.01	28	1.00406
GTX0536PRED_001091-T1	935	702.049	1031	79.8353
GTX0536PRED_001092-T1	1551	1318.01	1670	68.8814
GTX0536PRED_001093-T1	480	247.593	943	207.051
GTX0536PRED_001094-T1	5551	5318.01	10803	110.433
GTX0536PRED_001095-T1	1391	1158.01	1564	73.4225
GTX0536PRED_001096-T1	918	685.049	1734	137.604
GTX0536PRED_001097-T1	321	94.1142	38.4752	22.2244
GTX0536PRED_001098-T1	3051	2818.01	837	16.1468
GTX0536PRED_001099-T1	10625	10392	516.762	2.7033
GTX0536PRED_001099-T2	10519	10286	114.238	0.603765
GTX0536PRED_001100-T1	1543	1310.01	1179	48.9264
GTX0536PRED_001101-T1	2488	2255.01	755	18.2013
GTX0536PRED_001102-T1	889	656.086	194	16.0748
GTX0536PRED_001103-T1	1476	1243.01	1045	45.7031
GTX0536PRED_001104-T1	3223	2990.01	16	0.290905
GTX0536PRED_001105-T1	237	39.3588	14	19.3371
GTX0536PRED_001106-T1	1512	1279.01	71	3.01779
GTX0536PRED_001107-T1	1717	1484.01	18	0.659386
GTX0536PRED_001108-T1	375	144.242	8	3.0151
GTX0536PRED_001109-T1	768	535.225	25	2.53926
GTX0536PRED_001110-T1	576	343.318	41	6.49219
GTX0536PRED_001111-T1	474	241.646	66	14.848
GTX0536PRED_001112-T1	1131	898.008	237	14.3474
GTX0536PRED_001113-T1	1576	1343.01	575	23.2752
GTX0536PRED_001114-T1	1899	1666.01	258.224	8.42602
GTX0536PRED_001114-T2	2353	2120.01	116.776	2.99448
GTX0536PRED_001115-T1	6059	5826.01	431	4.0217
GTX0536PRED_001116-T1	2873	2640.01	243	5.00386
GTX0536PRED_001117-T1	3656	3423.01	1453	23.076
GTX0536PRED_001118-T1	1224	991.008	3201	175.595
GTX0536PRED_001119-T1	2259	2026.01	1108.25	29.7373
GTX0536PRED_001119-T2	1997	1764.01	845.746	26.0641
GTX0536PRED_001120-T1	1401	1168.01	2700	125.667
GTX0536PRED_001121-T1	1867	1634.01	1595	53.0653
GTX0536PRED_001122-T1	3344	3111.01	13.0264	0.227628
GTX0536PRED_001122-T2	3849	3616.01	286.546	4.30793
GTX0536PRED_001122-T3	3865	3632.01	14.2034	0.212593
GTX0536PRED_001122-T4	2868	2635.01	31.2245	0.644195
GTX0536PRED_001123-T1	933	700.049	446	34.6346
GTX0536PRED_001124-T1	934	701.049	528	40.9439
GTX0536PRED_001125-T1	6968	6735.01	2675.53	21.5961
GTX0536PRED_001126-T1	755	522.225	184.964	19.2546
GTX0536PRED_001127-T1	1098	865.008	0	0
GTX0536PRED_001128-T1	1704	1471.01	158.772	5.86763
GTX0536PRED_001129-T1	805	572.225	35.2354	3.34746
GTX0536PRED_001130-T1	1168	935.008	56	3.25594
GTX0536PRED_001131-T1	306	81.2114	69.4396	46.483
GTX0536PRED_001132-T1	1509	1276.01	405	17.2546
GTX0536PRED_001133-T1	1506	1273.01	1877	80.1561
GTX0536PRED_001134-T1	2544	2311.01	814	19.1481
GTX0536PRED_001135-T1	1216	983.008	97	5.36437
GTX0536PRED_001136-T1	1644	1411.01	509	19.6107
GTX0536PRED_001137-T1	615	382.299	10	1.422
GTX0536PRED_001138-T1	1014	781.008	151.679	10.5578
GTX0536PRED_001139-T1	984	751.049	384	27.795
GTX0536PRED_001140-T1	2133	1900.01	67.1457	1.92117
GTX0536PRED_001140-T2	2230	1997.01	76.8543	2.09215
GTX0536PRED_001141-T1	219	33.4911	3	4.86963
GTX0536PRED_001142-T1	1620	1387.01	49	1.92053
GTX0536PRED_001143-T1	1098	865.008	328.717	20.6588
GTX0536PRED_001144-T1	2995	2762.01	414.283	8.1541
GTX0536PRED_001145-T1	2844	2611.01	10	0.208207
GTX0536PRED_001146-T1	384	152.919	224	79.6327
GTX0536PRED_001147-T1	2143	1910.01	383	10.901
GTX0536PRED_001148-T1	1232	999.008	504	27.4262
GTX0536PRED_001149-T1	1821	1588.01	1337.69	45.7938
GTX0536PRED_001149-T2	1825	1592.01	725.308	24.7674
GTX0536PRED_001150-T1	2268	2035.01	313	8.36146
GTX0536PRED_001151-T1	426	194.047	36	10.0855
GTX0536PRED_001152-T1	3603	3370.01	9	0.145183
GTX0536PRED_001153-T1	4402	4169.01	792	10.3275
GTX0536PRED_001154-T1	2000	1767.01	569	17.5056
GTX0536PRED_001155-T1	2379	2146.01	1167	29.5626
GTX0536PRED_001156-T1	2128	1895.01	3367	96.5908
GTX0536PRED_001157-T1	1801	1568.01	1578	54.7095
GTX0536PRED_001158-T1	1157	924.008	624	36.7124
GTX0536PRED_001159-T1	2291	2058.01	1006	26.5739
GTX0536PRED_001160-T1	609	376.299	26	3.75616
GTX0536PRED_001161-T1	4063	3830.01	108.451	1.53935
GTX0536PRED_001161-T2	3883	3650.01	50.5319	0.75262
GTX0536PRED_001161-T3	3844	3611.01	4.01697	0.0604748
GTX0536PRED_001162-T1	612	379.299	60	8.5995
GTX0536PRED_001163-T1	1912	1679.01	89.9647	2.91288
GTX0536PRED_001163-T2	1989	1756.01	215.035	6.65713
GTX0536PRED_001164-T1	321	94.1142	9021	5210.79
GTX0536PRED_001165-T1	1377	1144.01	993	47.1872
GTX0536PRED_001166-T1	1638	1405.01	5947	230.103
GTX0536PRED_001167-T1	3298	3065.01	2802	49.6982
GTX0536PRED_001168-T1	312	86.1953	60	37.8418
GTX0536PRED_001169-T1	2640	2407.01	62	1.40029
GTX0536PRED_001170-T1	1341	1108.01	278	13.6397
GTX0536PRED_001171-T1	1288	1055.01	154.147	7.94295
GTX0536PRED_001171-T2	1371	1138.01	66.8534	3.19361
GTX0536PRED_001172-T1	1516	1283.01	1405.2	59.5406
GTX0536PRED_001172-T2	833	600.225	152.797	13.839
GTX0536PRED_001173-T1	1272	1039.01	1067	55.8276
GTX0536PRED_001174-T1	1012	779.008	5767	402.45
GTX0536PRED_001175-T1	2629	2396.01	1278	28.9966
GTX0536PRED_001176-T1	612	379.299	138	19.7788
GTX0536PRED_001177-T1	1574	1341.01	341	13.8238
GTX0536PRED_001178-T1	1015	782.008	1390	96.6289
GTX0536PRED_001179-T1	2565	2332.01	807	18.8125
GTX0536PRED_001180-T1	300	76.439	93	66.1411
GTX0536PRED_001181-T1	2707	2474.01	635.076	13.9549
GTX0536PRED_001181-T2	2130	1897.01	92.9245	2.66296
GTX0536PRED_001182-T1	1902	1669.01	184.093	5.99629
GTX0536PRED_001183-T1	291	69.5766	22	17.1895
GTX0536PRED_001184-T1	3072	2839.01	32.093	0.614535
GTX0536PRED_001185-T1	4358	4125.01	17	0.224041
GTX0536PRED_001186-T1	6342	6109.01	437	3.88879
GTX0536PRED_001187-T1	5879	5646.01	4841	46.612
GTX0536PRED_001188-T1	522	289.469	161	30.2363
GTX0536PRED_001189-T1	219	33.4911	109	176.93
GTX0536PRED_001190-T1	2356	2123.01	435.93	11.1627
GTX0536PRED_001191-T1	1104	871.008	185.64	11.5865
GTX0536PRED_001192-T1	366	135.563	66	26.4671
GTX0536PRED_001193-T1	846	613.225	262	23.2266
GTX0536PRED_001194-T1	225	35.3074	75	115.478
GTX0536PRED_001195-T1	1083	850.008	204.98	13.1097
GTX0536PRED_001196-T1	1935	1702.01	743.517	23.7483
GTX0536PRED_001197-T1	1137	904.008	302.283	18.1779
GTX0536PRED_001198-T1	327	99.5118	88	48.0742
GTX0536PRED_001199-T1	474	241.646	187	42.0693
GTX0536PRED_001200-T1	1794	1561.01	794.313	27.6624
GTX0536PRED_001200-T2	1561	1328.01	17.6873	0.724042
GTX0536PRED_001201-T1	2398	2165.01	1566.18	39.3265
GTX0536PRED_001201-T2	2377	2144.01	134.467	3.40953
GTX0536PRED_001202-T1	3005	2772.01	1143	22.4159
GTX0536PRED_001203-T1	2925	2692.01	264	5.33128
GTX0536PRED_001204-T1	2969	2736.01	579	11.5044
GTX0536PRED_001205-T1	696	463.252	29	3.40318
GTX0536PRED_001206-T1	207	30.7885	47	82.9875
GTX0536PRED_001207-T1	1437	1204.01	3	0.135455
GTX0536PRED_001208-T1	3063	2830.01	62	1.19099
GTX0536PRED_001209-T1	1540	1307.01	1153	47.9573
GTX0536PRED_001210-T1	345	115.719	264	124.023
GTX0536PRED_001211-T1	300	76.439	31	22.047
GTX0536PRED_001212-T1	2025	1792.01	872.245	26.4608
GTX0536PRED_001212-T2	2377	2144.01	125.996	3.19473
GTX0536PRED_001213-T1	1757	1524.01	551.267	19.6643
GTX0536PRED_001214-T1	546	313.37	14	2.4287
GTX0536PRED_001215-T1	1296	1063.01	121.263	6.20147
GTX0536PRED_001216-T1	2349	2116.01	233.436	5.99728
GTX0536PRED_001217-T1	1665	1432.01	424.021	16.097
GTX0536PRED_001218-T1	1002	769.008	210.805	14.9023
GTX0536PRED_001219-T1	312	86.1953	582	367.065
GTX0536PRED_001220-T1	2458	2225.01	1042.84	25.4795
GTX0536PRED_001221-T1	861	628.191	371	32.106
GTX0536PRED_001222-T1	324	96.7982	141	79.1874
GTX0536PRED_001223-T1	654	421.299	125	16.1296
GTX0536PRED_001224-T1	1456	1223.01	1132	50.3177
GTX0536PRED_001225-T1	2001	1768.01	62.3787	1.91803
GTX0536PRED_001226-T1	1500	1267.01	8.18755	0.3513
GTX0536PRED_001227-T1	1938	1705.01	997.463	31.8034
GTX0536PRED_001228-T1	621	388.299	194.822	27.2757
GTX0536PRED_001229-T1	492	259.497	0	0
GTX0536PRED_001230-T1	306	81.2114	39	26.1067
GTX0536PRED_001231-T1	570	337.318	105.948	17.0748
GTX0536PRED_001232-T1	861	628.191	2957	255.896
GTX0536PRED_001233-T1	1843	1610.01	2535.16	85.6013
GTX0536PRED_001234-T1	2085	1852.01	995.346	29.217
GTX0536PRED_001235-T1	1686	1453.01	46	1.72105
GTX0536PRED_001237-T1	2026	1793.01	1797.93	54.5122
GTX0536PRED_001238-T1	981	748.049	881.548	64.0648
GTX0536PRED_001239-T1	651	418.299	750	97.4716
GTX0536PRED_001240-T1	1104	871.008	1252.01	78.1427
GTX0536PRED_001241-T1	1008	775.008	352.028	24.693
GTX0536PRED_001242-T1	414	182.241	5	1.49152
GTX0536PRED_001243-T1	366	135.563	97	38.8987
GTX0536PRED_001244-T1	210	31.237	149	259.311
GTX0536PRED_001245-T1	799	566.225	67	6.43265
GTX0536PRED_001246-T1	1996	1763.01	1034	31.8838
GTX0536PRED_001247-T1	2178	1945.01	1933	54.0274
GTX0536PRED_001248-T1	1791	1558.01	1	0.0348927
GTX0536PRED_001249-T1	1449	1216.01	408	18.2401
GTX0536PRED_001250-T1	11277	11044	162.441	0.799602
GTX0536PRED_001250-T2	11471	11238	62.5585	0.302622
GTX0536PRED_001251-T1	1276	1043.01	631	32.8886
GTX0536PRED_001252-T1	1548	1315.01	391	16.1641
GTX0536PRED_001253-T1	3768	3535.01	1156	17.7775
GTX0536PRED_001254-T1	705	472.252	228	26.2461
GTX0536PRED_001255-T1	3339	3106.01	690.006	12.0769
GTX0536PRED_001255-T2	2812	2579.01	125.994	2.65583
GTX0536PRED_001256-T1	2843	2610.01	523	10.8934
GTX0536PRED_001257-T1	1098	865.008	108	6.78746
GTX0536PRED_001258-T1	1725	1492.01	4935	179.812
GTX0536PRED_001259-T1	2030	1797.01	1182	35.7578
GTX0536PRED_001260-T1	1295	1062.01	210.823	10.7918
GTX0536PRED_001261-T1	1987	1754.01	276.81	8.57933
GTX0536PRED_001262-T1	2227	1994.01	373	10.1692
GTX0536PRED_001263-T1	2767	2534.01	1481	31.7725
GTX0536PRED_001264-T1	2229	1996.01	6912	188.254
GTX0536PRED_001265-T1	1761	1528.01	2496	88.802
GTX0536PRED_001266-T1	1991	1758.01	25	0.773077
GTX0536PRED_001267-T1	1800	1567.01	692.585	24.0273
GTX0536PRED_001267-T2	1755	1522.01	125.996	4.50033
GTX0536PRED_001267-T3	2399	2166.01	74.3517	1.8661
GTX0536PRED_001268-T1	1307	1074.01	205.986	10.4264
GTX0536PRED_001268-T2	1413	1180.01	225.014	10.3664
GTX0536PRED_001269-T1	1656	1423.01	143.067	5.46557
GTX0536PRED_001270-T1	2618	2385.01	765	17.4371
GTX0536PRED_001271-T1	1655	1422.01	183.421	7.01215
GTX0536PRED_001271-T2	1551	1318.01	26.5788	1.09628
GTX0536PRED_001272-T1	696	463.252	114	13.378
GTX0536PRED_001273-T1	1053	820.008	218	14.4525
GTX0536PRED_001274-T1	5624	5391.01	125	1.2605
GTX0536PRED_001275-T1	3141	2908.01	687.131	12.8454
GTX0536PRED_001276-T1	2515	2282.01	243.869	5.80955
GTX0536PRED_001276-T2	2457	2224.01	0	0
GTX0536PRED_001277-T1	1168	935.008	2590	150.587
GTX0536PRED_001278-T1	2077	1844.01	4377	129.038
GTX0536PRED_001279-T1	3162	2929.01	310	5.75367
GTX0536PRED_001280-T1	1176	943.008	1362	78.5173
GTX0536PRED_001281-T1	1198	965.008	2816	158.637
GTX0536PRED_001282-T1	524	291.469	1709	318.753
GTX0536PRED_001283-T1	441	208.937	402	104.596
GTX0536PRED_001284-T1	2106	1873.01	14	0.406342
GTX0536PRED_001284-T2	1940	1707.01	0	0
GTX0536PRED_001285-T1	866	633.191	140	12.0198
GTX0536PRED_001286-T1	1172	939.008	544.575	31.5277
GTX0536PRED_001286-T2	1233	1000.01	669.425	36.3917
GTX0536PRED_001287-T1	1347	1114.01	556	27.1325
GTX0536PRED_001288-T1	839	606.225	145	13.0028
GTX0536PRED_001289-T1	765	532.225	117	11.9507
GTX0536PRED_001290-T1	4204	3971.01	30	0.4107
GTX0536PRED_001290-T2	2990	2757.01	0	0
GTX0536PRED_001291-T1	1092	859.008	19	1.20243
GTX0536PRED_001292-T1	2732	2499.01	1098	23.8857
GTX0536PRED_001293-T1	282	63.0931	6	5.16979
GTX0536PRED_001294-T1	663	430.277	14	1.76882
GTX0536PRED_001295-T1	909	676.086	333	26.776
GTX0536PRED_001296-T1	2412	2179.01	33	0.823301
GTX0536PRED_001297-T1	1648	1415.01	25	0.960472
GTX0536PRED_001298-T1	1568	1335.01	776.811	31.6326
GTX0536PRED_001299-T1	3093	2860.01	855.189	16.2554
GTX0536PRED_001300-T1	4398	4165.01	919	11.9951
GTX0536PRED_001301-T1	2021	1788.01	62	1.88506
GTX0536PRED_001301-T2	1842	1609.01	0	0
GTX0536PRED_001302-T1	7819	7586.01	4645	33.2871
GTX0536PRED_001303-T1	750	517.225	45	4.72974
GTX0536PRED_001304-T1	468	235.685	19	4.38254
GTX0536PRED_001305-T1	1139	906.008	0	0
GTX0536PRED_001306-T1	1245	1012.01	1658	89.0644
GTX0536PRED_001307-T1	1699	1466.01	1562.57	57.9438
GTX0536PRED_001308-T1	912	679.086	2538.43	203.21
GTX0536PRED_001309-T1	1384	1151.01	2056	97.1065
GTX0536PRED_001310-T1	2267	2034.01	1531	40.9191
GTX0536PRED_001311-T1	835	602.225	245	22.1162
GTX0536PRED_001312-T1	2293	2060.01	729	19.2381
GTX0536PRED_001312-T2	2289	2056.01	0	0
GTX0536PRED_001313-T1	3503	3270.01	1516	25.2031
GTX0536PRED_001314-T1	2803	2570.01	1671	35.3464
GTX0536PRED_001315-T1	2821	2588.01	360	7.56207
GTX0536PRED_001316-T1	3101	2868.01	1739	32.9627
GTX0536PRED_001317-T1	429	197.047	1285	354.516
GTX0536PRED_001318-T1	1026	793.008	600	41.1318
GTX0536PRED_001319-T1	2188	1955.01	301.515	8.38424
GTX0536PRED_001319-T2	2336	2103.01	192.485	4.97577
GTX0536PRED_001320-T1	2226	1993.01	1096.09	29.898
GTX0536PRED_001320-T2	2418	2185.01	44.9071	1.11729
GTX0536PRED_001321-T1	432	200.026	0	0
GTX0536PRED_001322-T1	756	523.225	1	0.1039
GTX0536PRED_001323-T1	1542	1309.01	46.2175	1.91941
GTX0536PRED_001324-T1	1524	1291.01	10.7825	0.454039
